species,fish,agei,radi,lencap,radcap,agecap,L0p
AC_AC,AC_AC_SC_03_16_008_D,3,0.396160785649263,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,4,0.434240562973925,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,5,0.462938672214164,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,6,0.481637882937046,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,7,0.497985780641197,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,8,0.521044483256615,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,9,0.54399731939121,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,10,0.565233472953917,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,11,0.58253860618222,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,12,0.600504578481781,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,14,0.644019603226971,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_009_D,0,0.015,146.444,0.485565711590044,2,1.7
AC_AC,AC_AC_SC_03_16_009_D,1,0.411777450980125,146.444,0.485565711590044,2,1.7
AC_AC,AC_AC_SC_03_16_009_D,2,0.452171789162282,146.444,0.485565711590044,2,1.7
AC_AC,AC_AC_SC_03_16_010,0,0.01,147.615,0.525556771999674,4,1.7
AC_AC,AC_AC_SC_03_16_010,1,0.377307566846996,147.615,0.525556771999674,4,1.7
AC_AC,AC_AC_SC_03_16_010,2,0.436248214960161,147.615,0.525556771999674,4,1.7
AC_AC,AC_AC_SC_03_16_010,3,0.485289014301118,147.615,0.525556771999674,4,1.7
AC_AC,AC_AC_SC_03_16_010,4,0.508092522803101,147.615,0.525556771999674,4,1.7
AC_TR,AC_TR_MO_03_16_006,0,0.026,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,1,0.214674011407052,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,2,0.305401778808675,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,3,0.374757475087528,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,4,0.411092677060195,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,5,0.448163254333577,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,6,0.478429905453905,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,7,0.511327711000116,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,8,0.555186452301769,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,9,0.585228956574788,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_006,10,0.623706937585067,154.85,0.652383515062547,10,1.7
AC_TR,AC_TR_MO_03_16_007_D,0,,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,1,0.233553223385118,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,2,0.28644176504875,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,3,0.312434641152728,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,4,0.347121144095903,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,5,0.393073500609038,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,6,0.44381956560515,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,7,0.480404030257328,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,8,0.521518228075242,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,9,0.565145717328726,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,10,0.606349337941267,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,11,0.645933528728449,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_007_D,12,0.679608791508359,146.82,0.7211212320761,12,1.7
AC_TR,AC_TR_MO_03_16_008,0,,123.676,0.512516957906156,4,1.7
AC_TR,AC_TR_MO_03_16_008,1,0.273185982311919,123.676,0.512516957906156,4,1.7
AC_TR,AC_TR_MO_03_16_008,2,0.375544552327999,123.676,0.512516957906156,4,1.7
AC_TR,AC_TR_MO_03_16_008,3,0.425559205383528,123.676,0.512516957906156,4,1.7
AC_TR,AC_TR_MO_03_16_008,4,0.474171722846298,123.676,0.512516957906156,4,1.7
AC_TR,AC_TR_MO_03_16_009,0,,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,1,0.278214846786522,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,2,0.322499238312351,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,3,0.358503462749141,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,4,0.389154169229401,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,5,0.414733234457634,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,6,0.44681539924101,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,7,0.473977271405098,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_009,8,0.495487683554562,137.536,0.523854494940613,8,1.7
AC_TR,AC_TR_MO_03_16_010_D,0,0.017,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,1,0.295355904697564,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,2,0.357824742564239,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,3,0.397903235274757,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,4,0.441057202341979,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,5,0.478642565934907,137.86,0.631231912222812,10,1.7
