"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_sp_m","Li_sp_sd","Li_sploc_m","Li_sploc_sd","Bodymass","Location","Observer"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_001",9,0.681549035,11,0.729222188,80.267,1.95,0.01835756,75.6133784680065,0.381312257764014,75.6101989531498,0.366616316099455,11.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_001",10,0.704549035,11,0.729222188,80.267,1.95,0.01835756,77.8634745517937,0.200378014975486,77.861823059997,0.192687582454496,11.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_001",11,0.724549035,11,0.729222188,80.267,1.95,0.01835756,79.8125622060818,0.0384391297241498,79.812248522103,0.0369690765650177,11.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",0,0.015264338,7,0.450442005,62.105,1.95,0.015264338,1.95,2.43951320241617e-16,1.95,2.44960013070971e-16,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",1,0.246077224,7,0.450442005,62.105,1.95,0.015264338,35.3612453446416,1.69826845004101,35.3446260853349,1.62865910528937,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",2,0.281854311,7,0.450442005,62.105,1.95,0.015264338,40.142065738182,1.51738057736392,40.1278868117791,1.45627086208255,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",3,0.32614878,7,0.450442005,62.105,1.95,0.015264338,45.9938831929219,1.21521061029431,45.9831061555983,1.167214659572,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",4,0.359269771,7,0.450442005,62.105,1.95,0.015264338,50.3277773024738,0.940061724234404,50.3197370995846,0.90342188303795,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",5,0.388114181,7,0.450442005,62.105,1.95,0.015264338,54.07642281486,0.669911520097866,54.0708619849382,0.644081275811081,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",6,0.412812359,7,0.450442005,62.105,1.95,0.015264338,57.2689385461485,0.417864318371926,57.2655540173258,0.401892949241067,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_002",7,0.433403619,7,0.450442005,62.105,1.95,0.015264338,59.9192808167196,0.194072871171057,59.9177397088546,0.186706889713011,5.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_003",0,NA,4,0.374733238,47.161,1.95,NA,1.95,1.64992444847754e-16,1.95,1.59405579805613e-16,2.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_003",1,0.261354166,4,0.374733238,47.161,1.95,NA,34.4238605453149,1.08084082214562,34.427937689973,1.04394600377636,2.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_003",2,0.309406221,4,0.374733238,47.161,1.95,NA,39.8864597145178,0.673994072185374,39.8887706705966,0.650977920974535,2.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_003",3,0.336089549,4,0.374733238,47.161,1.95,NA,42.8769951540974,0.414087903988376,42.8783607299384,0.399968394557847,2.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_003",4,0.359859278,4,0.374733238,47.161,1.95,NA,45.5182859743737,0.164377123811891,45.5188130481447,0.158783451232828,2.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_004",0,0.015264338,4,0.363049583,44.96,1.95,0.015264338,1.95,2.43951320241617e-16,1.95,2.44960013070971e-16,2.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_004",1,0.236888159,4,0.363049583,44.96,1.95,0.015264338,30.6403243359609,1.06043729866857,30.6310121055321,1.01865456767679,2.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_004",2,0.280899521,4,0.363049583,44.96,1.95,0.015264338,35.7174163914884,0.758230934676643,35.7111846721851,0.729055349784279,2.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_004",3,0.317614641,4,0.363049583,44.96,1.95,0.015264338,39.8818510386716,0.447375369810118,39.878355733239,0.430463172611415,2.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_004",4,0.344034331,4,0.363049583,44.96,1.95,0.015264338,42.8440786861718,0.195049606642469,42.8426062444648,0.187762767943327,2.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_005",0,NA,3,0.347600345,46.23,1.95,NA,1.95,1.51351726091727e-16,1.95,1.43146269060862e-16,2.2,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_005",1,0.223897298,3,0.347600345,46.23,1.95,NA,31.3771443196697,1.23979551650838,31.3767830567241,1.19755105233631,2.2,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_005",2,0.287787829,3,0.347600345,46.23,1.95,NA,39.1315109202722,0.674960515064647,39.1312433484656,0.652606742735906,2.2,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_005",3,0.333580842,3,0.347600345,46.23,1.95,NA,44.5781539691702,0.169260352882419,44.5780884354331,0.163756599173855,2.2,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_006",0,NA,3,0.317804972,43.605,1.95,NA,1.95,1.49754841887485e-16,1.95,1.39702758268199e-16,1.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_006",1,0.230360587,3,0.317804972,43.605,1.95,NA,32.7884131135417,0.979370771194303,32.7889965107653,0.953563194155558,1.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_006",2,0.269565178,3,0.317804972,43.605,1.95,NA,37.6796307832168,0.581880459977712,37.6798935340574,0.56622542671033,1.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_006",3,0.297565178,3,0.317804972,43.605,1.95,NA,41.1302279030527,0.255558186885047,41.1303297678737,0.248614212796666,1.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_007",0,NA,2,0.299282475,35.815,1.95,NA,1.95,1.95089024953184e-16,1.95,1.7269607120684e-16,0.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_007",1,0.241049787,2,0.299282475,35.815,1.95,NA,29.7546378292429,0.559835308299691,29.7543420258021,0.544028183181345,0.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_007",2,0.268780637,2,0.299282475,35.815,1.95,NA,32.6625860798839,0.308410455684656,32.6623955603655,0.299646208855414,0.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_008",0,NA,1,0.269898129,31.497,1.95,NA,NA,NA,NA,NA,0.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_008",1,0.23242203,1,0.269898129,31.497,1.95,NA,NA,NA,NA,NA,0.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_009",0,0.010630146,1,0.256912436,28.11,1.95,0.010630146,NA,NA,NA,NA,0.4,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge bispinosa","CE_BI_MO_03_16_009",1,0.230531993,1,0.256912436,28.11,1.95,0.010630146,NA,NA,NA,NA,0.4,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_214",0,0.050606324,5,0.379014706,49,1.95,0.050606324,1.95,1.74367821990562e-15,1.95,9.84703777455007e-16,2.9,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_214",1,0.202970441,5,0.379014706,49,1.95,0.050606324,25.796830772183,1.13262571031467,23.3559462220167,1.58499894757246,2.9,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_214",2,0.254941587,5,0.379014706,49,1.95,0.050606324,32.9389749558579,0.953990388075897,30.8378653802972,1.38579744440308,2.9,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_214",3,0.301039309,5,0.379014706,49,1.95,0.050606324,39.0460006061548,0.673127656755858,37.5391471281144,1.00578791839258,2.9,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_214",4,0.337053196,5,0.379014706,49,1.95,0.050606324,43.6959477061091,0.389677572994027,42.8137391908618,0.593817264739624,2.9,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_214",5,0.363014706,5,0.379014706,49,1.95,0.050606324,46.9909475025744,0.155536654488792,46.6361762622771,0.240147570308614,2.9,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_215",0,NA,3,0.404316076,48,1.95,NA,1.95,3.80790976426618e-16,1.95,1.53334495962815e-16,3.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_215",1,0.244638509,3,0.404316076,48,1.95,NA,32.4135156695937,1.41102274212465,29.3825748735551,1.94363563865121,3.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_215",2,0.333475438,3,0.404316076,48,1.95,NA,41.3023963989716,0.703022737095936,39.7243197462093,1.03611287517622,3.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_215",3,0.383724816,3,0.404316076,48,1.95,NA,46.0829913545072,0.214752866060698,45.5916386285056,0.326289566533185,3.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_216",0,0.028460499,5,0.469954943,57,1.95,0.028460499,1.95,1.02804155762047e-15,1.95,4.50182917590374e-16,6.4,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_216",1,0.292742207,5,0.469954943,57,1.95,0.028460499,37.946156493871,1.36135885558746,34.956244150458,1.94729728773262,6.4,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_216",2,0.34910709,5,0.469954943,57,1.95,0.028460499,44.2272864057144,1.01605909971679,41.9563777311726,1.49710937011032,6.4,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_216",3,0.390543789,5,0.469954943,57,1.95,0.028460499,48.7018786510689,0.7048413591651,47.1086242553489,1.05879408547726,6.4,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_216",4,0.416038886,5,0.469954943,57,1.95,0.028460499,51.4029690715775,0.492871801183847,50.2816656887919,0.74859183453893,6.4,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_216",5,0.445871754,5,0.469954943,57,1.95,0.028460499,54.5182087039184,0.227190359864617,53.9976604468091,0.34930081151177,6.4,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_217",0,NA,3,0.348388979,52,1.95,NA,1.95,3.89498090073528e-16,1.95,1.44858605896049e-16,4.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_217",1,0.245087739,3,0.348388979,52,1.95,NA,38.8123184110136,1.29257354403553,36.0644063165122,1.80034612581238,4.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_217",2,0.301176954,3,0.348388979,52,1.95,NA,46.0727439290118,0.641585065162085,44.6625884840686,0.937433613627611,4.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_217",3,0.332577591,3,0.348388979,52,1.95,NA,50.0315374692296,0.223302452546088,49.5330733846817,0.33385478450602,4.5,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_218",0,0.055758407,4,0.44602099,74,1.95,0.055758407,1.95,1.85235510937195e-15,1.95,1.10672498936417e-15,10,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_218",1,0.243905719,4,0.44602099,74,1.95,0.055758407,38.0014732159608,1.72270526505273,34.3701191610662,2.33267163749163,10,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_218",2,0.328993909,4,0.44602099,74,1.95,0.055758407,53.3569393102669,1.27175256981773,50.5980478361167,1.808511921367,10,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_218",3,0.383811789,4,0.44602099,74,1.95,0.055758407,63.0843291299126,0.756363381241429,61.4183072323888,1.10423471562038,10,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_218",4,0.427993233,4,0.44602099,74,1.95,0.055758407,70.8488714319916,0.236265780384079,70.32272528439,0.35154759206527,10,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",0,NA,7,0.664645753,87,1.95,NA,1.95,3.9142419995069e-16,1.95,1.47264288388572e-16,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",1,0.340124977,7,0.664645753,87,1.95,NA,50.2177674324432,2.82423050518386,44.3233920648799,3.71306144004562,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",2,0.386611534,7,0.664645753,87,1.95,NA,55.790495616207,2.5530976692983,50.3763577847971,3.43983743707177,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",3,0.442932046,7,0.664645753,87,1.95,NA,62.3780393771217,2.15171132187394,57.7384584144877,2.97552500487549,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",4,0.485039052,7,0.664645753,87,1.95,NA,67.2015486924758,1.80692386844483,63.262313257167,2.54267702523513,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",5,0.538189781,7,0.664645753,87,1.95,NA,73.1818218544268,1.32446791053047,70.2580501752948,1.90147549795479,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",6,0.591528323,7,0.664645753,87,1.95,NA,79.0753324945731,0.793666707532681,77.3034065793677,1.16044418754236,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_219",7,0.63757178,7,0.664645753,87,1.95,NA,84.0850744501884,0.302150768365538,83.404451441597,0.448260543960126,17.6,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_378",0,0.021931712,4,0.530138873,85.41,1.95,0.021931712,1.95,7.65867996402777e-16,1.95,3.19699376058466e-16,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_378",1,0.307975648,4,0.530138873,85.41,1.95,0.021931712,52.0825037315215,2.32130577800457,47.1046101761849,3.18781317321858,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_378",2,0.415055058,4,0.530138873,85.41,1.95,0.021931712,68.439410857674,1.41058710072241,65.3188930343633,2.04036556740101,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_378",3,0.476055058,4,0.530138873,85.41,1.95,0.021931712,77.5012789369716,0.709995682688796,75.9075159508925,1.05258332531552,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_378",4,0.514107653,4,0.530138873,85.41,1.95,0.021931712,83.0770684503557,0.21844735825826,82.5826372815398,0.328423424453161,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_379",0,NA,5,0.586742206,78.49,1.95,NA,1.95,3.98386311797452e-16,1.95,1.55133085374414e-16,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_379",1,0.365410728,5,0.586742206,78.49,1.95,NA,53.2149845494233,2.1877936624819,48.5737298222958,2.96257143323062,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_379",2,0.425093221,5,0.586742206,78.49,1.95,NA,60.2542061111071,1.69707279882345,56.5819068911197,2.36955271508812,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_379",3,0.479324209,5,0.586742206,78.49,1.95,NA,66.4935830814806,1.1812506630691,63.8976253578753,1.68992991018225,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_379",4,0.528983045,5,0.586742206,78.49,1.95,NA,72.0943133548321,0.65917991799119,70.627361961945,0.962090175634748,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_379",5,0.566346128,5,0.586742206,78.49,1.95,NA,76.2451593092049,0.238709634737934,75.7093214154244,0.353270225982458,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_380",0,NA,4,0.440434641,68.82,1.95,NA,1.95,3.59421225348421e-16,1.95,1.37344173050434e-16,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_380",1,0.263129246,4,0.440434641,68.82,1.95,NA,44.4817459358569,2.12983042441079,40.0716289412612,2.84052761904219,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_380",2,0.329227657,4,0.440434641,68.82,1.95,NA,53.7877036344669,1.46798548226441,50.6428054775236,2.05519565313739,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_380",3,0.386148655,4,0.440434641,68.82,1.95,NA,61.5662882014619,0.764441949428439,59.88987044699,1.1078796424547,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_380",4,0.421995552,4,0.440434641,68.82,1.95,NA,66.3725126957876,0.268920709137514,65.7751837254817,0.397334765516199,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_381",0,NA,4,0.437782721,71.09,1.95,NA,1.95,3.6742743669052e-16,1.95,1.3828351884032e-16,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_381",1,0.246629276,4,0.437782721,71.09,1.95,NA,43.4551749225769,2.32455233506641,38.7256066268016,3.07243746589675,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_381",2,0.314253237,4,0.437782721,71.09,1.95,NA,53.503792125446,1.66898295912289,49.9760980279782,2.32378747142765,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_381",3,0.380465018,4,0.437782721,71.09,1.95,NA,63.0347120777149,0.838636985206081,61.2103512007043,1.21668469533975,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_381",4,0.415579118,4,0.437782721,71.09,1.95,NA,67.9888368088746,0.336698186159853,67.2468065707481,0.497877111137851,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_382",0,0.06720863,4,0.500824028,84.75,1.95,0.06720863,1.95,2.18061041810246e-15,1.95,1.39964180556259e-15,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_382",1,0.286567619,4,0.500824028,84.75,1.95,0.06720863,44.8408048810337,1.82944134770405,41.013393401261,2.46041395646233,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_382",2,0.372270594,4,0.500824028,84.75,1.95,0.06720863,60.9419876805911,1.36880626875886,58.0092173814624,1.91756696851557,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_382",3,0.445277443,4,0.500824028,84.75,1.95,0.06720863,74.5052824008128,0.67759185036973,73.0289154524518,0.977205751230576,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_382",4,0.482439251,4,0.500824028,84.75,1.95,0.06720863,81.3656466908296,0.237554180827605,80.8440868464726,0.347175872922589,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_383",0,0.041340053,3,0.422558099,63.36,1.95,0.041340053,1.95,1.47985448778214e-15,1.95,7.42764841030783e-16,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_383",1,0.277683273,3,0.422558099,63.36,1.95,0.041340053,41.8787757895669,1.37168578091431,38.8889918125137,1.95071613258281,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_383",2,0.359981511,3,0.422558099,63.36,1.95,0.041340053,54.2301679690011,0.699749110024638,52.6642719548345,1.04103811568625,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MA_03_17_383",3,0.397558099,3,0.422558099,63.36,1.95,0.041340053,59.7361363033513,0.296549615891596,59.0656564083104,0.449097734073891,NA,"Marquesas","Fabien Morat"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",0,0.011,7,0.654262943888166,97.487,1.95,0.011,1.95,3.27547329435037e-16,1.95,5.12970340840685e-16,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",1,0.393117030920819,7,0.654262943888166,97.487,1.95,0.011,63.1920723187373,2.70386580865277,59.5688530458343,5.3831053579685,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",2,0.456678025249101,7,0.654262943888166,97.487,1.95,0.011,71.7986170500041,2.18920407196246,68.7988309168204,4.42366249260207,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",3,0.493732039876399,7,0.654262943888166,97.487,1.95,0.011,76.7287774541609,1.84061849758657,74.1770156356352,3.74947432673812,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",4,0.533931542360883,7,0.654262943888166,97.487,1.95,0.011,82.0132242970543,1.42694575120946,80.0115632672536,2.93118807121798,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",5,0.565076365365678,7,0.654262943888166,97.487,1.95,0.011,86.0652132041126,1.08326840028007,84.5326137154259,2.23907402211571,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",6,0.603089520983174,7,0.654262943888166,97.487,1.95,0.011,90.9647653689636,0.638626053290845,90.0523129578622,1.32967408221049,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_001",7,0.633239147846537,7,0.654262943888166,97.487,1.95,0.011,94.8172046071461,0.267670351236756,94.4319287669369,0.560428834772138,19,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_002",0,0.008,6,0.565390359645805,96.232,1.95,0.008,1.95,2.23318029132963e-16,1.95,5.58634501388381e-16,19.1,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_002",1,0.348264267475146,6,0.565390359645805,96.232,1.95,0.008,63.2270313615182,2.71135611731653,59.5835718398131,5.40403738135368,19.1,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_002",2,0.418042487572824,6,0.565390359645805,96.232,1.95,0.008,74.0663320493675,2.00108579132789,71.2985929029696,4.06556532625757,19.1,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_002",3,0.448848331174323,6,0.565390359645805,96.232,1.95,0.008,78.7742268168853,1.63371777205892,76.4889457509921,3.34537234767522,19.1,"Moorea","Jean Bienvenu"
"Pomacanthidae","Centropyge","Centropyge flavissima","CE_FL_MO_03_16_002",4,0.488307170488221,6,0.565390359645805,96.232,1.95,0.008,84.7438960041993,1.12119391287526,83.1543581964037,2.31801987189341,19.1,"Moorea","Jean Bienvenu"
