"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species"
11,23.8600237378853,21.9621090683971,25.6530288343311,25.4491013540829,24.1276862561757,26.8981036055736,"Lutjanus fulvus"
12,23.8690289367843,21.9650768438073,25.6729753852076,25.4694442199887,24.1331681203902,26.9347176697632,"Lutjanus fulvus"
13,23.8738974666466,21.9665105650315,25.6899655905959,25.481181349476,24.1363053136872,26.9609162797362,"Lutjanus fulvus"
14,23.8765418129535,21.9671943179211,25.6966281253674,25.4879740570859,24.1379660708595,26.9732126968425,"Lutjanus fulvus"
15,23.8779846386212,21.9675204096205,25.700629496913,25.4919171244695,24.1391817677026,26.9819468560044,"Lutjanus fulvus"
16,23.8787754025804,21.9676759296246,25.706685538627,25.4942128270367,24.140157896947,26.986798955334,"Lutjanus fulvus"
0,1.29523082294169,-0.00217119493429586,2.60750703805607,1.32874526708451,-0.002256976903822,2.68651573295054,"Lutjanus fulvus"
1,12.3098871200862,11.3153151983452,13.395516324665,12.4292015431729,11.4774423849837,13.4485262915935,"Lutjanus fulvus"
2,17.9149165610993,17.0038731083211,18.8812159979411,17.8964331884127,16.9963405630354,18.8366196513678,"Lutjanus fulvus"
3,20.7857973673026,19.9105009392189,21.6695922196984,20.6023380902335,19.8489166238099,21.3795914808381,"Lutjanus fulvus"
4,22.2654765508157,21.1324288219014,23.2850429774737,21.9479707095731,21.1648687830851,22.7599622520492,"Lutjanus fulvus"
5,23.0327162218861,21.5859925018211,24.2657724754548,22.6202681475025,21.7187420436068,23.5240792412055,"Lutjanus fulvus"
6,23.4328558366875,21.7944832177608,24.8365790673654,22.9576882897348,21.9525976523982,23.9609939012882,"Lutjanus fulvus"
7,23.6427130539116,21.8800394249341,25.2017253434342,23.1277906593221,22.0600450195954,24.2075934115587,"Lutjanus fulvus"
8,23.7533731197657,21.9184703743048,25.4035323270912,23.2139170664051,22.1089223128913,24.3480314664407,"Lutjanus fulvus"
9,23.8120331739428,21.9426076991986,25.5386359019172,23.2577103248996,22.1335709883846,24.4242020398535,"Lutjanus fulvus"
10,23.8432878267506,21.9558840822755,25.6137779866573,23.2800709034817,22.1363760471501,24.4672568951351,"Lutjanus fulvus"
11,23.8600237378853,21.9621090683971,25.6530288343311,23.2915346089897,22.1410482432088,24.4902786666066,"Lutjanus fulvus"
12,23.8690289367843,21.9650768438073,25.6729753852076,23.2974352066454,22.1432561928317,24.504389963978,"Lutjanus fulvus"
13,23.8738974666466,21.9665105650315,25.6899655905959,23.3004842256996,22.1442759264425,24.5099383022543,"Lutjanus fulvus"
14,23.8765418129535,21.9671943179211,25.6966281253674,23.3020657755688,22.1447468955277,24.5124512933213,"Lutjanus fulvus"
15,23.8779846386212,21.9675204096205,25.700629496913,23.3028892136714,22.1449644188955,24.5135806338115,"Lutjanus fulvus"
16,23.8787754025804,21.9676759296246,25.706685538627,23.3033195145325,22.1450648867328,24.5141653225896,"Lutjanus fulvus"
17,23.8792106967832,21.9677501013805,25.707938798107,23.3035451854706,22.1451112907498,24.5144680645248,"Lutjanus fulvus"
18,23.8794513492366,21.9677854763842,25.7084305546205,23.3036639566936,22.1451327241596,24.5146248372703,"Lutjanus fulvus"
19,23.8795849595971,21.9678023481256,25.7087035871337,23.3037266830388,22.1451426241304,24.5147060307179,"Lutjanus fulvus"
0,1.29523082294169,-0.00217119493429586,2.60750703805607,1.44250078270856,-0.00234934003971904,2.90484071611447,"Lutjanus fulvus"
1,12.3098871200862,11.3153151983452,13.395516324665,12.7795774690104,11.8212291024351,13.7982374895247,"Lutjanus fulvus"
2,17.9149165610993,17.0038731083211,18.8812159979411,17.672767320448,16.8387081165786,18.5150187024821,"Lutjanus fulvus"
3,20.7857973673026,19.9105009392189,21.6695922196984,19.7999745965974,19.0398591078424,20.5693020167195,"Lutjanus fulvus"
4,22.2654765508157,21.1324288219014,23.2850429774737,20.7311770414349,19.8335610861714,21.5888647194142,"Lutjanus fulvus"
5,23.0327162218861,21.5859925018211,24.2657724754548,21.1415642203041,20.143783054356,22.0869814529347,"Lutjanus fulvus"
6,23.4328558366875,21.7944832177608,24.8365790673654,21.3236038802788,20.2662201665894,22.3375914001578,"Lutjanus fulvus"
7,23.6427130539116,21.8800394249341,25.2017253434342,21.4048636643565,20.310233943934,22.4601747218624,"Lutjanus fulvus"
8,23.7533731197657,21.9184703743048,25.4035323270912,21.4413596126551,20.3284188219469,22.5190930339269,"Lutjanus fulvus"
9,23.8120331739428,21.9426076991986,25.5386359019172,21.4578488810507,20.3361814229673,22.5450818338402,"Lutjanus fulvus"
10,23.8432878267506,21.9558840822755,25.6137779866573,21.4653423036239,20.3371731821246,22.5573981733409,"Lutjanus fulvus"
11,23.8600237378853,21.9621090683971,25.6530288343311,21.4687669914429,20.3375334961709,22.5661397485129,"Lutjanus fulvus"
12,23.8690289367843,21.9650768438073,25.6729753852076,21.4703408602575,20.3376655329382,22.5703864006282,"Lutjanus fulvus"
13,23.8738974666466,21.9665105650315,25.6899655905959,21.4710680911349,20.3377126029038,22.5724750584107,"Lutjanus fulvus"
14,23.8765418129535,21.9671943179211,25.6966281253674,21.4714059116531,20.3377293979791,22.5735023879642,"Lutjanus fulvus"
15,23.8779846386212,21.9675204096205,25.700629496913,21.4715636608782,20.337735396513,22.5740077154135,"Lutjanus fulvus"
16,23.8787754025804,21.9676759296246,25.706685538627,21.4716377026891,20.337737541239,22.5742890858299,"Lutjanus fulvus"
17,23.8792106967832,21.9677501013805,25.707938798107,21.4716726311697,20.337738308959,22.5744137910771,"Lutjanus fulvus"
18,23.8794513492366,21.9677854763842,25.7084305546205,21.4716891904845,20.3377385841165,22.5744738559703,"Lutjanus fulvus"
19,23.8795849595971,21.9678023481256,25.7087035871337,21.4716970797166,20.3377386828701,22.5745034070359,"Lutjanus fulvus"
20,23.8796594509614,21.9678103950265,25.7088551879158,21.4717008565577,20.3377387183649,22.5745179462558,"Lutjanus fulvus"
21,23.8797011535989,21.9678142330055,25.7089393685319,21.4717026733202,20.337738731143,22.5745250998381,"Lutjanus fulvus"
0,1.29523082294169,-0.00217119493429586,2.60750703805607,1.15091267831063,-0.00204306690831055,2.35531210799079,"Lutjanus fulvus"
1,12.3098871200862,11.3153151983452,13.395516324665,11.6235605711167,10.4911708466374,12.800879753751,"Lutjanus fulvus"
2,17.9149165610993,17.0038731083211,18.8812159979411,17.7954578396712,16.5857093503604,19.0206966483453,"Lutjanus fulvus"
3,20.7857973673026,19.9105009392189,21.6695922196984,21.4475980336366,20.3737208372568,22.5830520812832,"Lutjanus fulvus"
4,22.2654765508157,21.1324288219014,23.2850429774737,23.6173315064211,22.5099374872805,24.7918362234363,"Lutjanus fulvus"
5,23.0327162218861,21.5859925018211,24.2657724754548,24.9114139212369,23.6098250902864,26.2522728978327,"Lutjanus fulvus"
6,23.4328558366875,21.7944832177608,24.8365790673654,25.6862018352722,24.1355323656978,27.2519824869829,"Lutjanus fulvus"
7,23.6427130539116,21.8800394249341,25.2017253434342,26.1518306936592,24.4134053819818,27.9371725865411,"Lutjanus fulvus"
8,23.7533731197657,21.9184703743048,25.4035323270912,26.4327008995878,24.5568181314981,28.4028192311075,"Lutjanus fulvus"
9,23.8120331739428,21.9426076991986,25.5386359019172,26.602742179066,24.6287271318393,28.7007004592333,"Lutjanus fulvus"
0,1.29523082294169,-0.00217119493429586,2.60750703805607,1.33330098294811,-0.00231821141474513,2.70061281422778,"Lutjanus fulvus"
1,12.3098871200862,11.3153151983452,13.395516324665,12.4271855026694,11.2089511215352,13.6313583350364,"Lutjanus fulvus"
2,17.9149165610993,17.0038731083211,18.8812159979411,17.8233764206759,16.8836945868091,18.7955979167999,"Lutjanus fulvus"
3,20.7857973673026,19.9105009392189,21.6695922196984,20.4903766243218,19.0455834107219,21.7074561513213,"Lutjanus fulvus"
4,22.2654765508157,21.1324288219014,23.2850429774737,21.8284135419204,19.7380892916836,23.5916942573747,"Lutjanus fulvus"
5,23.0327162218861,21.5859925018211,24.2657724754548,22.5092588889803,20.0209095558161,24.7370817036192,"Lutjanus fulvus"
0,1.29523082294169,-0.00217119493429586,2.60750703805607,1.25991706087538,-0.00216756737517875,2.55377563580933,"Lutjanus fulvus"
1,12.3098871200862,11.3153151983452,13.395516324665,12.157393423259,11.1785911089669,13.1970369826442,"Lutjanus fulvus"
2,17.9149165610993,17.0038731083211,18.8812159979411,17.9280655659118,16.9539761950067,18.9601966772742,"Lutjanus fulvus"
3,20.7857973673026,19.9105009392189,21.6695922196984,20.9960970055364,20.1662398099825,21.8319574230313,"Lutjanus fulvus"
4,22.2654765508157,21.1324288219014,23.2850429774737,22.6336118088306,21.8512901361322,23.4100017776232,"Lutjanus fulvus"
5,23.0327162218861,21.5859925018211,24.2657724754548,23.5109454353089,22.6353623667034,24.3714947706012,"Lutjanus fulvus"
6,23.4328558366875,21.7944832177608,24.8365790673654,23.9827510562937,23.0015786335129,24.9584268824518,"Lutjanus fulvus"
7,23.6427130539116,21.8800394249341,25.2017253434342,24.2374031212996,23.1633284286197,25.3273591140243,"Lutjanus fulvus"
8,23.7533731197657,21.9184703743048,25.4035323270912,24.3753417938409,23.24611822956,25.5423509448889,"Lutjanus fulvus"
9,23.8120331739428,21.9426076991986,25.5386359019172,24.4503226608626,23.2836333704455,25.6695734987737,"Lutjanus fulvus"
10,23.8432878267506,21.9558840822755,25.6137779866573,24.491221685999,23.3041300812484,25.7472280603062,"Lutjanus fulvus"
11,23.8600237378853,21.9621090683971,25.6530288343311,24.5136061961911,23.3144387311444,25.79635219289,"Lutjanus fulvus"
12,23.8690289367843,21.9650768438073,25.6729753852076,24.5258984035586,23.31949004172,25.8241789735215,"Lutjanus fulvus"
13,23.8738974666466,21.9665105650315,25.6899655905959,24.5326707108128,23.3219986735202,25.8382555150331,"Lutjanus fulvus"
14,23.8765418129535,21.9671943179211,25.6966281253674,24.5364139366766,23.3232445496728,25.8467065621375,"Lutjanus fulvus"
15,23.8779846386212,21.9675204096205,25.700629496913,24.5384895062966,23.3238633033602,25.8500266447754,"Lutjanus fulvus"
16,23.8787754025804,21.9676759296246,25.706685538627,24.5396439981034,23.3241093109711,25.8518871758682,"Lutjanus fulvus"
17,23.8792106967832,21.9677501013805,25.707938798107,24.5402881496886,23.3241385289779,25.8529298109999,"Lutjanus fulvus"
18,23.8794513492366,21.9677854763842,25.7084305546205,24.5406486546992,23.3241515919894,25.853514110242,"Lutjanus fulvus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.317094761320443,-0.3741188291367,1.02458255786629,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.6481235457213,19.8790989880186,21.4167927199464,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,24.9996577803138,24.112529044233,25.8463796657616,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,25.943739664976,24.820404234033,27.1000574511849,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,26.151278468724,24.9469071530888,27.437431389309,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,26.1974920873014,24.9722529050186,27.5294710126896,"Mulloidichthys flavolineatus"
6,25.7543895887203,24.7097625179331,26.7994435000287,26.207912780512,24.9765973045163,27.5563672292044,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.328156014071477,-0.398442811336475,1.06989659959833,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.5039775504911,19.7744105317886,21.2811535902344,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,24.3563626758892,23.3268765420925,25.3266658198544,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,25.1041171231294,23.8436238798999,26.3626926461155,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,25.2515749058666,23.9224750335753,26.6137046084298,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,25.2811027449476,23.9340693884892,26.6727096750925,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.296940637909292,-0.357276693898831,0.964210694383238,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.8162803897231,19.9130336009322,21.731839975734,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,26.1325762349491,25.1765721139859,27.0939850317182,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,27.5252998866628,26.2481809641603,28.7938794195533,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,27.8941305442336,26.4673191567768,29.3322301972121,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,27.992850930325,26.5078782658272,29.4946413190416,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.321230347161645,-0.389865727324208,1.0464083302231,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.6019168006212,19.8708824968934,21.3658821366588,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,24.7600448287494,23.7708891358156,25.6952111912621,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,25.624843692428,24.3863529340794,26.8610339430102,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,25.8071946760329,24.4890089733241,27.1594415170786,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,25.8461593611552,24.5052862038198,27.2372323099953,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.317086130187619,-0.377481293409865,1.02147805881725,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.6583925783092,19.90049873061,21.4342074835513,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,25.01113150955,24.1262245636529,25.8340825408429,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,25.9534916700598,24.8460072339946,27.0096020924873,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,26.1598457643422,24.9796313040742,27.3246635493737,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,26.2055373421834,24.9979249478864,27.4079722525755,"Mulloidichthys flavolineatus"
6,25.7543895887203,24.7097625179331,26.7994435000287,26.2157651825514,25.0035790887183,27.4271565985752,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.345794377482603,-0.415394839985616,1.13101238011531,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.2075961368993,19.4900343823238,20.9552007998882,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,23.3644464820298,22.2624359324716,24.4381601827356,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,23.8775907129207,22.5892398390313,25.172615373431,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,23.9628043206165,22.6293131125251,25.3458432684874,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,23.9772480010934,22.6323384742395,25.3764443876078,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.283899518257631,-0.340575509205194,0.932407088402194,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.8488530651316,19.7621793850538,21.8886714060081,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,26.8691356776221,25.8735286030849,27.8801261051159,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,28.6473983745053,27.3583122056851,29.9273229876703,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,29.1773145590767,27.7178881432098,30.6206313385275,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,29.3366079822019,27.8211026831943,30.8764604464665,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.314517534089688,-0.373810186502102,1.01880815193813,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.6873676051272,19.9139218015883,21.4879372419342,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,25.1681601233026,24.2822244969194,26.0237006177678,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,26.1649107144921,25.0425687204994,27.2909837441123,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,26.3891101575766,25.1992822760024,27.6144128101743,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,26.4400907112305,25.2329758448832,27.6961151077672,"Mulloidichthys flavolineatus"
6,25.7543895887203,24.7097625179331,26.7994435000287,26.4518077787257,25.23821189556,27.722745895127,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.326878527823134,-0.393190401191165,1.06525039645377,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.5302429684407,19.7954752047221,21.2936820095243,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,24.451043017201,23.4638786550145,25.4248166686919,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,25.2241022895654,23.9788717616987,26.4617829289644,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,25.378865527468,24.056004372796,26.7217435830351,"Mulloidichthys flavolineatus"
5,25.7466684912296,24.7064709699713,26.7863220727737,25.4103056760838,24.0665169141982,26.7892276405449,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.338296391754391,-0.400140776706771,1.10491379628587,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.3504855941824,19.6242480111897,21.1217433939695,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,23.8259660525415,22.5826925902742,25.0242006370268,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,24.4434507382599,22.9445640107761,25.9371617280992,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,24.5555480833183,22.9896327895443,26.1600325250028,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.337234775096267,-0.409091219763416,1.09179425046404,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.3586872591933,19.6455767498588,21.1049691115448,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,23.8464059264621,22.6081266395636,24.9772260129745,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,24.4679874543642,22.9656786773666,25.8998497378577,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,24.5811906509784,23.017197541415,26.1336068454622,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.332089962126588,-0.402883918267878,1.07347160362317,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.4448612339154,19.7177323798764,21.1903435075306,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,24.13857550889,22.9854200366504,25.2216194788679,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,24.8308120536366,23.4195234940281,26.2487853794649,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,24.9630869420247,23.4848176332172,26.5015260514323,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.334570326141243,-0.401937513442668,1.08545055448447,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.4069082654506,19.6804040541781,21.1503915990747,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,24.0069276679575,22.8131449996139,25.1180412158389,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,24.6662792666841,23.2028792326566,26.0942470110544,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,24.789484526188,23.2728085855187,26.3204082913079,"Mulloidichthys flavolineatus"
0,0.322404060482755,-0.387623125736977,1.04145425834771,0.334839453747335,-0.400196320019603,1.09936908033139,"Mulloidichthys flavolineatus"
1,20.5911652666849,19.8748352344782,21.3506628587402,20.401232208669,19.676375434429,21.1834648302851,"Mulloidichthys flavolineatus"
2,24.6953117991938,23.907172163439,25.4453425290122,23.9970287113314,22.7751716481088,25.1436583664973,"Mulloidichthys flavolineatus"
3,25.5360284910916,24.5680164340886,26.4601085060169,24.6554888276529,23.1748753325301,26.121238225119,"Mulloidichthys flavolineatus"
4,25.7101922839556,24.6895833314484,26.7205256669736,24.7785896272117,23.2238634470604,26.342894561397,"Mulloidichthys flavolineatus"
0,0.285747218958902,0.0203847427720043,0.617914594497912,0.17931435760521,0.011825407612036,0.369975325253527,"Centropyge bispinosa"
1,3.02862781400586,2.54791613361183,3.36835666077075,2.44895398968769,2.19384879979948,2.72074286730999,"Centropyge bispinosa"
2,4.18001894306299,3.29634860489234,4.49556152307661,4.0366078283311,3.71671385321521,4.37505620619999,"Centropyge bispinosa"
3,4.70511096720066,3.3245337004168,5.25315499190489,5.14858515716585,4.83584431982984,5.46103778570592,"Centropyge bispinosa"
4,4.9579368513506,3.32734886393722,5.85826241809992,5.92836352872954,5.64773170597124,6.18596008972245,"Centropyge bispinosa"
5,5.08518017662476,3.32799520995416,6.30523945772568,6.47585290005571,6.23930646918531,6.6899157727082,"Centropyge bispinosa"
6,5.15177860069392,3.32807748430248,6.60080359408388,6.86071377158372,6.64117970001643,7.06462270138826,"Centropyge bispinosa"
7,5.18791663750018,3.32808796298401,6.79579792763109,7.13157689151378,6.90031734485682,7.34986970673849,"Centropyge bispinosa"
8,5.2082023529908,3.32808929814513,6.92414832615889,7.32243416897797,7.06425214305377,7.57934748728357,"Centropyge bispinosa"
9,5.21996108688843,3.3280894683223,7.01176086378111,7.45707449939524,7.16355744312832,7.75161049276245,"Centropyge bispinosa"
10,5.22698749412904,3.32808949001811,7.06454067048588,7.55216656064544,7.22837177019007,7.87984714955265,"Centropyge bispinosa"
11,5.23130804291776,3.32808949278461,7.10096933936303,7.61940401122773,7.27158873334747,7.98092158415376,"Centropyge bispinosa"
0,0.285747218958902,0.0203847427720043,0.617914594497912,0.254050828498461,0.0168421038273058,0.50455663852545,"Centropyge bispinosa"
1,3.02862781400586,2.54791613361183,3.36835666077075,2.99114223644349,2.75540907767953,3.23993082362831,"Centropyge bispinosa"
2,4.18001894306299,3.29634860489234,4.49556152307661,4.33783242971799,4.1276202905269,4.53598674867009,"Centropyge bispinosa"
3,4.70511096720066,3.3245337004168,5.25315499190489,5.00494145814269,4.81285197641368,5.19188654278232,"Centropyge bispinosa"
4,4.9579368513506,3.32734886393722,5.85826241809992,5.33760812804688,5.08169177123479,5.5835566757541,"Centropyge bispinosa"
5,5.08518017662476,3.32799520995416,6.30523945772568,5.50458019697532,5.18543837233464,5.81659399637559,"Centropyge bispinosa"
6,5.15177860069392,3.32807748430248,6.60080359408388,5.58892241611989,5.22987685219125,5.95549390829163,"Centropyge bispinosa"
7,5.18791663750018,3.32808796298401,6.79579792763109,5.63179338506222,5.24973128264929,6.03388480293791,"Centropyge bispinosa"
0,0.285747218958902,0.0203847427720043,0.617914594497912,0.321870144431748,0.0221843496370636,0.620881193739966,"Centropyge bispinosa"
1,3.02862781400586,2.54791613361183,3.36835666077075,3.18097382727073,2.93098998962508,3.42702044140078,"Centropyge bispinosa"
2,4.18001894306299,3.29634860489234,4.49556152307661,4.09689343639415,3.84991925616771,4.34141289436595,"Centropyge bispinosa"
3,4.70511096720066,3.3245337004168,5.25315499190489,4.4011056657554,4.02100998532688,4.79733003199642,"Centropyge bispinosa"
4,4.9579368513506,3.32734886393722,5.85826241809992,4.50566192220668,4.05637081426671,5.00870635809632,"Centropyge bispinosa"
0,0.285747218958902,0.0203847427720043,0.617914594497912,0.353780863105486,0.024806489864865,0.674663472631831,"Centropyge bispinosa"
1,3.02862781400586,2.54791613361183,3.36835666077075,3.18732026584341,2.94690693029308,3.41483896897066,"Centropyge bispinosa"
2,4.18001894306299,3.29634860489234,4.49556152307661,3.902819605979,3.60203709324689,4.19500085750163,"Centropyge bispinosa"
3,4.70511096720066,3.3245337004168,5.25315499190489,4.09460127396339,3.68279035900892,4.53456955333493,"Centropyge bispinosa"
4,4.9579368513506,3.32734886393722,5.85826241809992,4.14889027390135,3.69633519937948,4.66731259800611,"Centropyge bispinosa"
0,0.285747218958902,0.0203847427720043,0.617914594497912,0.304479116013762,0.0205783014547502,0.594096328577503,"Centropyge bispinosa"
1,3.02862781400586,2.54791613361183,3.36835666077075,3.12866611906942,2.71323917459624,3.40813612988336,"Centropyge bispinosa"
2,4.18001894306299,3.29634860489234,4.49556152307661,4.13765669626898,3.77379035756966,4.42816349068781,"Centropyge bispinosa"
3,4.70511096720066,3.3245337004168,5.25315499190489,4.52691602026227,3.93324758101563,5.12188958898633,"Centropyge bispinosa"
0,0.285747218958902,0.0203847427720043,0.617914594497912,0.343987315717529,0.0248046562671567,0.664341834051904,"Centropyge bispinosa"
1,3.02862781400586,2.54791613361183,3.36835666077075,3.17681049514764,2.92084960943622,3.41373673909064,"Centropyge bispinosa"
2,4.18001894306299,3.29634860489234,4.49556152307661,3.95360960449942,3.57178866242468,4.30052983003255,"Centropyge bispinosa"
3,4.70511096720066,3.3245337004168,5.25315499190489,4.18575621845886,3.64913059100073,4.80414302670133,"Centropyge bispinosa"
0,0.818067361245172,0.366481120148851,1.28859294761584,0.848087290591896,0.286817091767164,1.74799577818894,"Centropyge flavissima"
1,3.8191460171287,3.47412850703005,4.1883944488788,3.51218489067441,2.40282367094526,4.57010124706795,"Centropyge flavissima"
2,5.82550175021083,5.46801728328113,6.21977041274427,5.15298556146857,3.8646441192006,6.01697789880887,"Centropyge flavissima"
3,7.17282959213217,6.85787922756651,7.47691499138319,6.32557214614413,4.05093598526493,7.28240545618543,"Centropyge flavissima"
0,0.818067361245172,0.366481120148851,1.28859294761584,0.865826738024734,0.328096389964945,1.67179290686127,"Centropyge flavissima"
1,3.8191460171287,3.47412850703005,4.1883944488788,3.70695206165181,2.64721942105016,4.66375350121962,"Centropyge flavissima"
2,5.82550175021083,5.46801728328113,6.21977041274427,5.42253952936191,4.31294587645533,6.12483443598499,"Centropyge flavissima"
3,7.17282959213217,6.85787922756651,7.47691499138319,6.58358392059172,4.64935068452299,7.33568416730887,"Centropyge flavissima"
0,0.818067361245172,0.366481120148851,1.28859294761584,0.83404335669139,0.324640417244483,1.44784121567327,"Centropyge flavissima"
1,3.8191460171287,3.47412850703005,4.1883944488788,3.77366796405608,2.82466236708823,4.63881679119003,"Centropyge flavissima"
2,5.82550175021083,5.46801728328113,6.21977041274427,5.65557124123666,4.75501076209025,6.21198448981928,"Centropyge flavissima"
3,7.17282959213217,6.85787922756651,7.47691499138319,6.91244287477822,6.02930480114771,7.3984096948146,"Centropyge flavissima"
4,8.08145810536838,7.76392559236437,8.38289260794671,7.77835252456456,6.33396689399135,8.40745920925269,"Centropyge flavissima"
