"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_sp_m","Li_sp_sd","Li_sploc_m","Li_sploc_sd","Weight","Location","Observer"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",3,0.512566123929193,4,0.576041279666505,195.416,1.7,0.019,180.804908787404,1.62458222524878,179.558957640263,2.49152852032826,136.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",4,0.548967182100628,4,0.576041279666505,195.416,1.7,0.019,189.27061545508,0.704833354731429,188.727364241889,1.08672085181419,136.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",0,NA,13,0.768952585680957,191.726,1.7,NA,1.7,5.34882049734889e-15,1.7,5.00179367584165e-15,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",1,0.372788505311744,13,0.768952585680957,191.726,1.7,NA,124.712556792475,6.47038744851675,120.195426421143,9.35280978591043,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",2,0.439030616716932,13,0.768952585680957,191.726,1.7,NA,137.705739790534,5.56712703728306,133.742343038256,8.16613842439354,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",3,0.47943430846342,13,0.768952585680957,191.726,1.7,NA,145.17405397483,4.9662270922835,141.602803900623,7.34179338583035,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",4,0.502262805508052,13,0.768952585680957,191.726,1.7,NA,149.261541576292,4.61301264772747,145.927079846653,6.84768113187202,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",5,0.530939926642278,13,0.768952585680957,191.726,1.7,NA,154.273144999417,4.15701699752505,151.249995213103,6.20103461284228,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",6,0.566074089990734,13,0.768952585680957,191.726,1.7,NA,160.241197435132,3.58176547899828,157.618429399978,5.37310196637117,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",7,0.594437112542187,13,0.768952585680957,191.726,1.7,NA,164.932020099753,3.10557515862108,162.646193624712,4.67879371522311,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",8,0.622511925973868,13,0.768952585680957,191.726,1.7,NA,169.471885274513,2.62497760067107,167.530504385427,3.97078382700406,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",9,0.650732284849379,13,0.768952585680957,191.726,1.7,NA,173.938652241514,2.13352906361569,172.353537337115,3.23995652272189,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",10,0.677312151208379,13,0.768952585680957,191.726,1.7,NA,178.062722595899,1.66370258128314,176.821633129154,2.53538044645554,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",11,0.706199371943668,13,0.768952585680957,191.726,1.7,NA,182.459003199519,1.14615283900224,181.600400468816,1.75309007938306,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",12,0.724383196781756,13,0.768952585680957,191.726,1.7,NA,185.182902032338,0.81695678393831,184.569353558231,1.2523685184573,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",13,0.7476480174278,13,0.768952585680957,191.726,1.7,NA,188.621308038393,0.392220201997263,188.325821103704,0.602937139278935,129,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",0,0.016,14,0.644019603226971,206.451,1.7,0.016,1.7,6.08682489505597e-15,1.7,5.33540239406933e-15,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",1,0.304837198486132,14,0.644019603226971,206.451,1.7,0.016,126.113538503601,6.9193424385516,121.027649440796,10.1241800998082,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",2,0.35492321957436,14,0.644019603226971,206.451,1.7,0.016,139.802495278118,6.17935784560258,135.212750424025,9.13326176431963,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",3,0.396160785649263,14,0.644019603226971,206.451,1.7,0.016,150.456503688031,5.46695894817704,146.364808730448,8.14138529478216,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",4,0.434240562973925,14,0.644019603226971,206.451,1.7,0.016,159.87749856542,4.74325127797197,156.304623898569,7.10925934054269,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",5,0.462938672214164,14,0.644019603226971,206.451,1.7,0.016,166.744533591671,4.16271569819722,163.594830224523,6.2677288913036,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",6,0.481637882937046,14,0.644019603226971,206.451,1.7,0.016,171.120914682916,3.77016828170243,168.260262856457,5.6929512754609,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",7,0.497985780641197,14,0.644019603226971,206.451,1.7,0.016,174.887647275108,3.4185555572104,172.28766501494,5.17459440543694,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",8,0.521044483256615,14,0.644019603226971,206.451,1.7,0.016,180.111739164476,2.91026567271498,177.891234458981,4.41990276580414,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",9,0.54399731939121,14,0.644019603226971,206.451,1.7,0.016,185.214456129952,2.39110303357921,183.384477295051,3.64309139663804,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",10,0.565233472953917,14,0.644019603226971,206.451,1.7,0.016,189.854130953036,1.90000511072782,188.396035944647,2.90318351346514,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",11,0.58253860618222,14,0.644019603226971,206.451,1.7,0.016,193.580133617227,1.49272694630787,192.432124897333,2.28607573271062,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",12,0.600504578481781,14,0.644019603226971,206.451,1.7,0.016,197.3987625205,1.06360627689326,196.579000223792,1.63266013707107,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",14,0.644019603226971,14,0.644019603226971,206.451,1.7,0.016,206.451,6.56340487800661e-14,206.451,6.79402433667981e-14,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_009",0,0.015,2,0.485565711590044,188.684,1.7,0.015,1.7,5.65405139867701e-15,1.7,5.19302469170257e-15,116,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_009",1,0.411777450980125,2,0.485565711590044,188.684,1.7,0.015,168.894451208656,2.26285087135854,167.153956878395,3.45856877003001,116,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_009",2,0.452171789162282,2,0.485565711590044,188.684,1.7,0.015,179.890580907697,1.049259683518,179.077774307512,1.61595297514014,116,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",0,0.01,4,0.525556771999674,192.806,1.7,0.01,1.7,4.34376754642405e-15,1.7,3.94546573303256e-15,106.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",1,0.377307566846996,4,0.525556771999674,192.806,1.7,0.01,156.192037175784,4.20903132159268,152.976174559731,6.33118213989011,106.8,"Manuae","Jean Bienvenu"
