"Location","Species","lmax","age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq"
"Moorea","Mulloidichthys flavolineatus",43,3,25.1126429714311,24.2428011682872,26.0159773550132,24.2889091119507,22.6430444801908,25.7848504802351
"Moorea","Mulloidichthys flavolineatus",43,4,25.5235574114028,24.5172890209447,26.559983007669,24.5973862867977,22.7751257710521,26.3273724755454
"Moorea","Mulloidichthys flavolineatus",43,0,0.41259364481715,-0.402662973389823,1.23499010822832,0.424894869227139,-0.411888421702476,1.27502623542606
"Moorea","Mulloidichthys flavolineatus",43,1,18.5772848083524,17.7621017429262,19.4177794578092,18.5506268836459,17.7666215193084,19.3594133623428
"Moorea","Mulloidichthys flavolineatus",43,2,23.6717397079958,23.0193290609024,24.3585175124113,23.2849011833776,22.186005978811,24.3189991642342
"Moorea","Mulloidichthys flavolineatus",43,3,25.1126429714311,24.2428011682872,26.0159773550132,24.5414348292014,23.0086679046428,26.0261494527664
"Moorea","Mulloidichthys flavolineatus",43,4,25.5235574114028,24.5172890209447,26.559983007669,24.8801320971134,23.1645443034183,26.5936923192677
"Moorea","Mulloidichthys flavolineatus",43,0,0.41259364481715,-0.402662973389823,1.23499010822832,0.427505502728941,-0.414372585667084,1.27680677920817
"Moorea","Mulloidichthys flavolineatus",43,1,18.5772848083524,17.7621017429262,19.4177794578092,18.5407651561042,17.7510455902063,19.3436693331346
"Moorea","Mulloidichthys flavolineatus",43,2,23.6717397079958,23.0193290609024,24.3585175124113,23.1785468993736,22.045440128135,24.2251875941859
"Moorea","Mulloidichthys flavolineatus",43,3,25.1126429714311,24.2428011682872,26.0159773550132,24.3870828385442,22.8095935602087,25.9050704923689
"Moorea","Mulloidichthys flavolineatus",43,4,25.5235574114028,24.5172890209447,26.559983007669,24.7073826123809,22.9620323700084,26.4565248595341
"Moorea","Mulloidichthys flavolineatus",43,0,0.41259364481715,-0.402662973389823,1.23499010822832,0.425503276777632,-0.412492740714655,1.2769571396064
"Moorea","Mulloidichthys flavolineatus",43,1,18.5772848083524,17.7621017429262,19.4177794578092,18.540798978969,17.7473703689642,19.3452257837603
"Moorea","Mulloidichthys flavolineatus",43,2,23.6717397079958,23.0193290609024,24.3585175124113,23.2325969553612,22.0728896994064,24.2781473778185
"Moorea","Mulloidichthys flavolineatus",43,3,25.1126429714311,24.2428011682872,26.0159773550132,24.469842025271,22.8306067709161,25.9967750092354
"Moorea","Mulloidichthys flavolineatus",43,4,25.5235574114028,24.5172890209447,26.559983007669,24.801823899942,22.9780392562187,26.561495890355
"Moorea","Centropyge bispinosa",10,0,0.282864923917204,0.0359525368323524,0.575659567923538,0.181152904663,0.0235285739948581,0.37145562278511
"Moorea","Centropyge bispinosa",10,1,2.9515266877476,2.48445776501093,3.2825444568353,2.35850233216446,2.11399242900779,2.6159390490534
"Moorea","Centropyge bispinosa",10,2,4.14041605574676,3.54566658981435,4.4148127608008,3.91269597213472,3.59065173437087,4.23597369351649
"Moorea","Centropyge bispinosa",10,3,4.70691455638202,3.64708024471362,5.18036387943769,5.02326008708781,4.70231223691818,5.3354862712131
"Moorea","Centropyge bispinosa",10,4,4.98991256365878,3.66295307281487,5.76413919443757,5.81766225445262,5.53689525862132,6.08351236727975
"Moorea","Centropyge bispinosa",10,5,5.13685841014891,3.66683447057496,6.19484952165218,6.38650522073853,6.14689498295592,6.61153347523593
"Moorea","Centropyge bispinosa",10,6,5.21576574655857,3.6675903056446,6.4856267174346,6.79425770236385,6.57034832484548,7.00049724219319
"Moorea","Centropyge bispinosa",10,7,5.25943799078584,3.66773754928125,6.67616969884934,7.08684151004723,6.85783428555988,7.30543667384738
"Moorea","Centropyge bispinosa",10,8,5.28429097231377,3.66776624294327,6.81055886236548,7.29700185115165,7.03615533631526,7.5427334959218
"Moorea","Centropyge bispinosa",10,9,5.29880676779805,3.66777183601182,6.90207417449543,7.44811266074974,7.15444618389913,7.72877819286528
"Moorea","Centropyge bispinosa",10,10,5.30749537907489,3.6677729264682,6.95773230414711,7.55687592050349,7.23086039313641,7.87682949478758
"Moorea","Centropyge bispinosa",10,11,5.31281843970917,3.66777313910745,6.99741262679611,7.63523847268192,7.28118643975979,7.9869260488678
"Moorea","Centropyge bispinosa",10,0,0.282864923917204,0.0359525368323524,0.575659567923538,0.257971965446414,0.0333228601439524,0.507914187093347
"Moorea","Centropyge bispinosa",10,1,2.9515266877476,2.48445776501093,3.2825444568353,2.90733413883977,2.66604347722838,3.15029059919572
"Moorea","Centropyge bispinosa",10,2,4.14041605574676,3.54566658981435,4.4148127608008,4.25405920699602,4.04570125370998,4.45846338758367
"Moorea","Centropyge bispinosa",10,3,4.70691455638202,3.64708024471362,5.18036387943769,4.94289746324864,4.75409079872776,5.1237253430237
"Moorea","Centropyge bispinosa",10,4,4.98991256365878,3.66295307281487,5.76413919443757,5.29739140804989,5.04500551965275,5.53405587292967
"Moorea","Centropyge bispinosa",10,5,5.13685841014891,3.66683447057496,6.19484952165218,5.48092278400892,5.16342112820957,5.78842628595803
"Moorea","Centropyge bispinosa",10,6,5.21576574655857,3.6675903056446,6.4856267174346,5.5765061988299,5.21463710475653,5.9428696985195
"Moorea","Centropyge bispinosa",10,7,5.25943799078584,3.66773754928125,6.67616969884934,5.62657766945327,5.23791629049182,6.03850014139099
"Moorea","Centropyge bispinosa",10,0,0.282864923917204,0.0359525368323524,0.575659567923538,0.325594710059827,0.0429142280931289,0.628410343117052
"Moorea","Centropyge bispinosa",10,1,2.9515266877476,2.48445776501093,3.2825444568353,3.10923161702865,2.86064768790934,3.35313503695418
"Moorea","Centropyge bispinosa",10,2,4.14041605574676,3.54566658981435,4.4148127608008,4.05335019872702,3.80589971367804,4.28002348072974
"Moorea","Centropyge bispinosa",10,3,4.70691455638202,3.64708024471362,5.18036387943769,4.38445641636897,4.00100097114853,4.75943446167335
"Moorea","Centropyge bispinosa",10,4,4.98991256365878,3.66295307281487,5.76413919443757,4.5042956094498,4.04475350535644,5.00673866926475
"Moorea","Centropyge bispinosa",10,0,0.282864923917204,0.0359525368323524,0.575659567923538,0.359384695580374,0.0468534794057495,0.689685912527795
"Moorea","Centropyge bispinosa",10,1,2.9515266877476,2.48445776501093,3.2825444568353,3.12597294660716,2.90075204712092,3.34728614489608
"Moorea","Centropyge bispinosa",10,2,4.14041605574676,3.54566658981435,4.4148127608008,3.86760455547862,3.57579874706649,4.13842240759769
"Moorea","Centropyge bispinosa",10,3,4.70691455638202,3.64708024471362,5.18036387943769,4.07750201966556,3.66477568790306,4.500916690851
"Moorea","Centropyge bispinosa",10,4,4.98991256365878,3.66295307281487,5.76413919443757,4.13993693514861,3.68249896823696,4.65734462839867
"Moorea","Centropyge bispinosa",10,0,0.282864923917204,0.0359525368323524,0.575659567923538,0.304702209180484,0.038775144107845,0.591600568576347
"Moorea","Centropyge bispinosa",10,1,2.9515266877476,2.48445776501093,3.2825444568353,3.04193409763805,2.57275407992154,3.33244755441171
"Moorea","Centropyge bispinosa",10,2,4.14041605574676,3.54566658981435,4.4148127608008,4.09352559114728,3.7634682058901,4.35529245051967
"Moorea","Centropyge bispinosa",10,3,4.70691455638202,3.64708024471362,5.18036387943769,4.5285093716677,3.93132989044523,5.10213801476184
"Moorea","Centropyge bispinosa",10,0,0.282864923917204,0.0359525368323524,0.575659567923538,0.346871726937308,0.0456644342662615,0.66472293819036
"Moorea","Centropyge bispinosa",10,1,2.9515266877476,2.48445776501093,3.2825444568353,3.10965096613581,2.82394423267295,3.34340745929862
"Moorea","Centropyge bispinosa",10,2,4.14041605574676,3.54566658981435,4.4148127608008,3.9158681120266,3.55137187286432,4.23528558722446
"Moorea","Centropyge bispinosa",10,3,4.70691455638202,3.64708024471362,5.18036387943769,4.17234227601189,3.64241710498951,4.83846954534552
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.122859266411976,-0.00915965136681827,0.499706414763588
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,1.92912095334539,1.15929930580767,3.83252906039717
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,2.92278335330371,2.22303808946831,4.20763423258882
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,3.7870724545019,3.23200066220825,4.35646381390231
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,4.58925178354394,3.69119441744345,5.42239378902707
"Marquesas","Centropyge flavissima",14,5,7.65217703723027,5.71331333275995,9.11146874155069,5.33993007567369,3.69316068748894,6.5014371256776
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.252138017855879,-0.0221110566916977,0.885373926531373
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,3.07087485657932,1.83461756693763,4.36018996089172
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,4.12500008475712,3.366770426719,4.89959049328089
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,4.9023165821642,3.67096071243745,6.23125714845196
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.42511362122524,-0.0586316767338886,1.06588990028464
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.35166773741678,3.86012163063765,4.72122058805178
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,4.91063966690287,4.38530319825292,5.42482930292809
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,5.00545935304174,4.3970203171815,5.6183976031683
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,5.02368472891237,4.40030007541929,5.67115569474094
"Marquesas","Centropyge flavissima",14,5,7.65217703723027,5.71331333275995,9.11146874155069,5.02752460240472,4.40061046130892,5.6815793939528
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.407967979233843,-0.0527151861175137,1.03851723267378
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.18122477149999,2.53421076736592,4.69782655730257
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,4.78850696857278,4.00557351900529,5.60922441367421
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,4.968538109885,4.08043077881723,6.33551654246885
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.226598032960195,-0.0278763859696624,0.558473227723343
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,3.89239545518636,2.64801722456971,4.65158542394308
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,5.69209033882589,4.65441487090551,6.21568327199811
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,6.6583800020039,5.9764254029231,7.21240327894784
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,7.22127064528902,6.14796305219189,8.14172083524027
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.249465537004205,-0.0317405327326065,0.611560375450943
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.18549944830142,3.69526289071858,4.59173763324517
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,6.02550325513515,5.6522328788678,6.33648073686192
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,6.89628440407937,6.57656231595152,7.20725055167095
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,7.3134823019824,6.86872719741384,7.73275519282009
"Marquesas","Centropyge flavissima",14,5,7.65217703723027,5.71331333275995,9.11146874155069,7.51586029681939,6.97321371118486,8.07804534623856
"Marquesas","Centropyge flavissima",14,6,7.88653731257671,5.71940547293169,9.71851784692085,7.61527380968362,7.01128987704336,8.2852593556399
"Marquesas","Centropyge flavissima",14,7,8.04136057544368,5.72182220715251,10.2189152079959,7.66473737529409,7.02683217349152,8.40937852730608
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.230402453598145,-0.028258651012623,0.576283606770469
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.04590996460567,3.51996602995434,4.50056351331078
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,6.05202284719336,5.5869721300844,6.5869566048164
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,7.12088132817491,6.60720401711282,7.81672246064548
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,7.69758212521081,6.94596771129078,8.5699947854056
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.260024073016675,-0.0324190807320571,0.643979730222857
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.24782685315041,3.74043269441972,4.66408627007756
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,6.01059716003994,5.66642883162213,6.32152456131127
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,6.80529920302552,6.35961926282911,7.20676717281437
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,7.17056359303361,6.53774115108264,7.76733625812556
"Marquesas","Centropyge flavissima",14,5,7.65217703723027,5.71331333275995,9.11146874155069,7.34171569879659,6.59537707058911,8.13936848864007
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.295551406395754,-0.0389774736646913,0.733634012562317
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.3638419733912,3.53592895151287,4.81088378120496
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,5.79151356111488,5.31507896372291,6.15714999987269
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,6.33013349373183,5.62029475735201,7.00139705880016
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,6.54935591852901,5.67339741651022,7.70788317591428
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.277761842837674,-0.033896204912276,0.684832817181012
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.28718955726005,3.22657281427027,4.78771510293861
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,5.83375505300096,5.2854554419478,6.20130841976779
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,6.47465455191908,5.76166528441878,7.1110860418792
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,6.76090106170831,5.82023244876423,7.86538024741287
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.220545596245438,-0.0274562584624833,0.539548219842192
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,3.94881661470748,3.29876438449625,4.46855509979805
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,5.97939906994682,5.41838134703502,6.49136660002326
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,7.10357200438911,6.61854822094678,7.66056595546124
"Marquesas","Centropyge flavissima",14,4,7.28712819594917,5.69914981669072,8.34985577566921,7.73586266707239,7.00792728014129,8.43935080372901
"Marquesas","Centropyge flavissima",14,0,0.223237412616058,-0.0284884167373883,0.545095441381892,0.286398122988966,-0.0373703726515826,0.7054565560997
"Marquesas","Centropyge flavissima",14,1,3.86404207284675,2.81579637795213,4.61035677667319,4.21656429228406,2.94333331250888,4.79329871080102
"Marquesas","Centropyge flavissima",14,2,5.69223253079939,4.7965403437235,6.21887358738823,5.61335912173682,4.88268823487144,6.13193990968189
"Marquesas","Centropyge flavissima",14,3,6.69668226957772,5.61007260250161,7.40593396977989,6.20759503309346,5.13739094636079,7.16328145222227
"Moorea","Centropyge flavissima",14,0,0.268587542640558,-0.185253128014636,0.743729495206054,0.248058596556468,-0.169601191023295,0.67392984627783
"Moorea","Centropyge flavissima",14,1,5.66787750678103,5.11845831010663,6.15138477569702,5.6455348911183,5.15521179849502,6.16431903488411
"Moorea","Centropyge flavissima",14,2,7.3425857244567,6.48917331079161,7.94315408358622,7.59464177212033,7.23754188093726,7.94150401406652
"Moorea","Centropyge flavissima",14,3,7.89550703130213,6.63850773625787,8.94471807033687,8.30838751708331,7.94097860476588,8.65435089291473
"Moorea","Centropyge flavissima",14,4,8.0884426891884,6.66744334109774,9.48067794166151,8.57326617536485,8.13026949425115,9.00147105986864
"Moorea","Centropyge flavissima",14,5,8.15952949928443,6.6721766904771,9.73729150264586,8.67283529237535,8.18374815341311,9.16277020220097
"Moorea","Centropyge flavissima",14,6,8.18723060279322,6.67434494439697,9.86516673762648,8.71073123760622,8.19897223237461,9.2338805644716
"Moorea","Centropyge flavissima",14,7,8.19867971192699,6.67466824011805,9.93768888377724,8.72532941145914,8.20489212415256,9.26307557835217
"Moorea","Centropyge flavissima",14,0,0.268587542640558,-0.185253128014636,0.743729495206054,0.246122844879495,-0.166361281710411,0.67098181373336
"Moorea","Centropyge flavissima",14,1,5.66787750678103,5.11845831010663,6.15138477569702,5.63548956431692,5.13144105933178,6.15967689250121
"Moorea","Centropyge flavissima",14,2,7.3425857244567,6.48917331079161,7.94315408358622,7.61118443685577,7.24046249608239,7.98128623320705
"Moorea","Centropyge flavissima",14,3,7.89550703130213,6.63850773625787,8.94471807033687,8.34606036672174,7.95060636652345,8.73338160861673
"Moorea","Centropyge flavissima",14,4,8.0884426891884,6.66744334109774,9.48067794166151,8.62324573046997,8.12888693512308,9.10115264737638
"Moorea","Centropyge flavissima",14,5,8.15952949928443,6.6721766904771,9.73729150264586,8.72921785826645,8.18685059201105,9.27780762532517
"Moorea","Centropyge flavissima",14,6,8.18723060279322,6.67434494439697,9.86516673762648,8.77026905417768,8.20627562698873,9.35592781614903
"Moorea","Centropyge flavissima",14,0,0.268587542640558,-0.185253128014636,0.743729495206054,0.246290535031872,-0.17335829612712,0.668213698450581
"Moorea","Centropyge flavissima",14,1,5.66787750678103,5.11845831010663,6.15138477569702,5.62845372129111,5.08761102046751,6.15652047821185
"Moorea","Centropyge flavissima",14,2,7.3425857244567,6.48917331079161,7.94315408358622,7.59613718474328,7.18695827514622,7.9937396830669
"Moorea","Centropyge flavissima",14,3,7.89550703130213,6.63850773625787,8.94471807033687,8.33247262305666,7.74659469825634,8.88127586242976
"Moorea","Centropyge flavissima",14,4,8.0884426891884,6.66744334109774,9.48067794166151,8.61419389027107,7.87821696008221,9.36505457787144
"Moorea","Centropyge flavissima",14,0,0.268587542640558,-0.185253128014636,0.743729495206054,0.284405635368858,-0.197616464823078,0.763744635450336
"Moorea","Centropyge flavissima",14,1,5.66787750678103,5.11845831010663,6.15138477569702,5.7209909560823,5.2988407234345,6.14356666013275
"Moorea","Centropyge flavissima",14,2,7.3425857244567,6.48917331079161,7.94315408358622,7.1644676489348,6.73281641358449,7.57520629001616
"Moorea","Centropyge flavissima",14,3,7.89550703130213,6.63850773625787,8.94471807033687,7.56240746287159,6.95575200443409,8.1733130335231
"Moorea","Centropyge flavissima",14,4,8.0884426891884,6.66744334109774,9.48067794166151,7.67599462630785,6.99574313207986,8.40999644408665
"Moorea","Centropyge flavissima",14,0,0.268587542640558,-0.185253128014636,0.743729495206054,0.334124109460492,-0.238225503614699,0.88538199221281
"Moorea","Centropyge flavissima",14,1,5.66787750678103,5.11845831010663,6.15138477569702,5.61744643029536,5.26928073499078,5.96015296992555
"Moorea","Centropyge flavissima",14,2,7.3425857244567,6.48917331079161,7.94315408358622,6.47082569229219,6.10163197944927,6.83106545620471
"Moorea","Centropyge flavissima",14,3,7.89550703130213,6.63850773625787,8.94471807033687,6.61663951904484,6.18743051467121,7.0606896911868
"Moorea","Centropyge flavissima",14,4,8.0884426891884,6.66744334109774,9.48067794166151,6.64285459805601,6.19524968168975,7.11410160736379
"Moorea","Centropyge flavissima",14,5,8.15952949928443,6.6721766904771,9.73729150264586,6.64779443746907,6.19569843747783,7.1284842720802
"Moorea","Centropyge flavissima",14,6,8.18723060279322,6.67434494439697,9.86516673762648,6.64876724579852,6.19571461019859,7.13167236548388
"Moorea","Centropyge flavissima",14,7,8.19867971192699,6.67466824011805,9.93768888377724,6.64896702443781,6.19571585673081,7.13231441630388
"Gambiers","Centropyge flavissima",14,0,2.08273102981783,1.24832706990376,3.44863464968578,2.42906441701326,1.30360160238231,4.82971762972085
"Gambiers","Centropyge flavissima",14,1,3.70024866152384,3.11357283891042,4.74536260529689,4.06279082096026,3.22560289342244,6.08657140293765
"Gambiers","Centropyge flavissima",14,2,5.06442499192318,4.23395950926226,5.9286604343241,5.34156493732239,4.47880897771971,7.06939171069817
"Gambiers","Centropyge flavissima",14,3,6.21783502326513,5.20004406065276,6.96947371102482,6.34475668018847,5.46067189946414,7.83898689153127
"Gambiers","Centropyge flavissima",14,4,7.19542820733666,6.0763212934593,7.9191801464757,7.13345477132213,6.26333939157556,8.41535682120917
"Gambiers","Centropyge flavissima",14,5,8.02599559840738,6.86719699365611,8.77944857598774,7.75480656214452,6.92828829611417,8.8736419143725
"Gambiers","Centropyge flavissima",14,6,8.73332425518385,7.57701613258001,9.54472572477565,8.24529565271889,7.47834747831459,9.23065558834972
"Gambiers","Centropyge flavissima",14,7,9.3371179913523,8.18927034889791,10.2435729074134,8.63322539643183,7.93498088668643,9.51290342624397
"Gambiers","Centropyge flavissima",14,8,9.85373748110015,8.72673227686151,10.866881089046,8.94060660183612,8.30757076268638,9.73709850778557
"Gambiers","Centropyge flavissima",14,9,10.2967983017419,9.10831520210976,11.4141907385009,9.18459669696726,8.61346180291299,9.92683883496751
"Gambiers","Centropyge flavissima",14,10,10.6776561407454,9.40628280595298,11.887859743235,9.3786001188414,8.85886175792131,10.0742902563639
"Gambiers","Centropyge flavissima",14,11,11.0058017835355,9.60029903253952,12.2964475259768,9.53311202740282,9.04920394628163,10.1968999239986
"Gambiers","Centropyge flavissima",14,12,11.2891836044969,9.75203332279689,12.6565759475702,9.65636695946761,9.18973606032617,10.2873460281303
"Gambiers","Centropyge flavissima",14,13,11.5344715659831,9.84439708421884,12.9794237316741,9.75483881547496,9.28253813127196,10.3549226689295
"Gambiers","Centropyge flavissima",14,14,11.747273861531,9.93042562377675,13.2627720111067,9.83362721938744,9.34972212739426,10.4207815236998
"Gambiers","Centropyge flavissima",14,15,11.9323151024889,9.99145411465206,13.5204896516577,9.89675679750127,9.39469664775821,10.4756715524983
"Gambiers","Centropyge flavissima",14,16,12.0935831891774,10.0323274430909,13.7850708446971,9.94740954526295,9.4250130467112,10.5172515838798
"Gambiers","Centropyge flavissima",14,17,12.2344506174927,10.071111294114,14.0475847821249,9.98810564947745,9.44395329711771,10.5629368693414
"Gambiers","Centropyge flavissima",14,18,12.3577748669916,10.0993837110676,14.2980973636421,10.0208445066569,9.45686481115941,10.6000186506938
"Gambiers","Centropyge flavissima",14,19,12.4659816346277,10.1341484755658,14.5398135389787,10.0472149311559,9.46341469689602,10.630086925972
"Gambiers","Centropyge flavissima",14,20,12.5611339717956,10.1431558281087,14.7608675291452,10.0684814599975,9.46938928365124,10.6555419823251
"Gambiers","Centropyge flavissima",14,21,12.6449898144435,10.1612179068876,14.9866833231816,10.0856520718398,9.47281918497942,10.6835294831077
"Gambiers","Centropyge flavissima",14,22,12.7190499381689,10.1816489007282,15.2204735911356,10.0995314236561,9.47696334589349,10.6993953922605
"Gambiers","Centropyge flavissima",14,23,12.7845980000924,10.1997637082867,15.4336927278925,10.1107627792708,9.47928945947789,10.7151021106499
"Gambiers","Centropyge flavissima",14,24,12.8427340293417,10.2076047118696,15.6281821816316,10.1198610904885,9.4821976008016,10.7247597373817
"Gambiers","Centropyge flavissima",14,25,12.8944024843138,10.2112250836344,15.8332809557225,10.1272391426366,9.48338736013317,10.737223382133
"Gambiers","Centropyge flavissima",14,26,12.9404157965072,10.2187211312327,16.0269065616799,10.1332282530037,9.4849450961189,10.749655672272
"Gambiers","Centropyge flavissima",14,27,12.9814741588807,10.2226548748384,16.2082011165176,10.138094683423,9.48522979329559,10.7585070345175
"Gambiers","Centropyge flavissima",14,0,2.08273102981783,1.24832706990376,3.44863464968578,2.24115923919836,1.25489950420931,3.9821448931527
"Gambiers","Centropyge flavissima",14,1,3.70024866152384,3.11357283891042,4.74536260529689,3.94467831437474,3.29304778093761,5.36958490291565
"Gambiers","Centropyge flavissima",14,2,5.06442499192318,4.23395950926226,5.9286604343241,5.3877291988348,4.78362477718703,6.53812043850692
"Gambiers","Centropyge flavissima",14,3,6.21783502326513,5.20004406065276,6.96947371102482,6.61621147920282,5.81291082529648,7.60768313799474
"Gambiers","Centropyge flavissima",14,0,2.08273102981783,1.24832706990376,3.44863464968578,2.10027175054059,1.15005803919295,3.47075705463899
"Gambiers","Centropyge flavissima",14,1,3.70024866152384,3.11357283891042,4.74536260529689,3.74766283103481,3.13571031988003,4.65484428887722
"Gambiers","Centropyge flavissima",14,2,5.06442499192318,4.23395950926226,5.9286604343241,5.17585429138017,4.69989510372197,5.75993146336782
"Gambiers","Centropyge flavissima",14,3,6.21783502326513,5.20004406065276,6.96947371102482,6.41467678404606,5.88160535437961,6.84476450219883
"Gambiers","Centropyge flavissima",14,4,7.19542820733666,6.0763212934593,7.9191801464757,7.48981848085965,6.82000665063416,7.94670254180467
"Gambiers","Centropyge flavissima",14,5,8.02599559840738,6.86719699365611,8.77944857598774,8.42341106408385,7.65049227657048,8.92836433455165
"Gambiers","Centropyge flavissima",14,6,8.73332425518385,7.57701613258001,9.54472572477565,9.23453138472431,8.39214006798974,9.7794486192685
"Gambiers","Centropyge flavissima",14,7,9.3371179913523,8.18927034889791,10.2435729074134,9.93963112326252,9.0504809035862,10.5140584116507
"Gambiers","Centropyge flavissima",14,8,9.85373748110015,8.72673227686151,10.866881089046,10.5529049557111,9.6377686440041,11.1421868663177
"Gambiers","Centropyge flavissima",14,9,10.2967983017419,9.10831520210976,11.4141907385009,11.0866061718119,10.1674839130115,11.6950524371116
"Gambiers","Centropyge flavissima",14,10,10.6776561407454,9.40628280595298,11.887859743235,11.5513173701099,10.6337498389668,12.1770001336564
"Gambiers","Centropyge flavissima",14,11,11.0058017835355,9.60029903253952,12.2964475259768,11.956182730846,11.0306451635572,12.6019388478714
"Gambiers","Centropyge flavissima",14,12,11.2891836044969,9.75203332279689,12.6565759475702,12.3091074119475,11.3867925446508,12.9878052423656
"Gambiers","Centropyge flavissima",14,13,11.5344715659831,9.84439708421884,12.9794237316741,12.616928800344,11.6891648582856,13.333819419763
"Gambiers","Centropyge flavissima",14,14,11.747273861531,9.93042562377675,13.2627720111067,12.8855636587997,11.9356164775667,13.641091434757
"Gambiers","Centropyge flavissima",14,15,11.9323151024889,9.99145411465206,13.5204896516577,13.120134619168,12.1576864735114,13.9254926112227
"Gambiers","Centropyge flavissima",14,16,12.0935831891774,10.0323274430909,13.7850708446971,13.325078970948,12.3298250918829,14.1781680472845
"Gambiers","Centropyge flavissima",14,17,12.2344506174927,10.071111294114,14.0475847821249,13.504242266159,12.481619604566,14.4033929441039
