"Species","Location","Agei","Estimate","Est.Error","Q2.5","Q97.5"
"Mulloidichthys flavolineatus","Moorea",3.8,21.4730031582324,0.773939921043132,19.8790852200857,22.9622044196723
"Mulloidichthys flavolineatus","Moorea",3.9,21.9966911836313,0.780622551760519,20.3987964399509,23.5059363473773
"Mulloidichthys flavolineatus","Moorea",4,22.519611483569,0.788335560878466,20.908468568785,24.0543202821307
"Mulloidichthys flavolineatus","Moorea",4.1,23.041765187501,0.797039276370891,21.4246014147431,24.5999583926746
"Mulloidichthys flavolineatus","Moorea",4.2,23.5631534232148,0.806692047179876,21.9249416081366,25.1450008082696
"Mulloidichthys flavolineatus","Moorea",4.3,24.0837773168328,0.817250842103371,22.4253646714605,25.6942494688301
"Mulloidichthys flavolineatus","Moorea",4.4,24.603637992815,0.828671811187538,22.925438385628,26.2351967678811
"Mulloidichthys flavolineatus","Moorea",4.5,25.1227365739607,0.840910797657562,23.4349327650004,26.7788251300015
"Mulloidichthys flavolineatus","Moorea",4.6,25.6410741814117,0.853923792500248,23.9319042367938,27.3301843465862
"Mulloidichthys flavolineatus","Moorea",4.7,26.1586519346546,0.86766732755842,24.4136374458652,27.8751191398273
"Mulloidichthys flavolineatus","Moorea",4.8,26.6754709515228,0.882098806213926,24.902965878714,28.4256033929718
"Mulloidichthys flavolineatus","Moorea",4.9,27.1915323481995,0.897176773321197,25.3866203977624,28.9802249010517
"Mulloidichthys flavolineatus","Moorea",5,27.7068372392199,0.912861127985388,25.8778141375707,29.5377481782834
"Mulloidichthys flavolineatus","Moorea",5.1,28.2213867374736,0.929113284095737,26.3624807376358,30.082055637279
"Mulloidichthys flavolineatus","Moorea",5.2,28.7351819542073,0.945896284301901,26.8433555425139,30.6353147317782
"Mulloidichthys flavolineatus","Moorea",5.3,29.2482239990268,0.963174873453863,27.3326006228174,31.1902580878317
"Mulloidichthys flavolineatus","Moorea",5.4,29.7605139798998,0.980915537514445,27.8108708797133,31.7316648642683
"Mulloidichthys flavolineatus","Moorea",5.5,30.2720530031582,0.999086513692114,28.2888934050008,32.2881951863473
"Mulloidichthys flavolineatus","Moorea",5.6,30.7828421735007,1.01765777711342,28.7625579218864,32.8366426905224
"Mulloidichthys flavolineatus","Moorea",5.7,31.2928825939946,1.03660100882763,29.2366253524403,33.3872320421653
"Mulloidichthys flavolineatus","Moorea",5.8,31.8021753660791,1.05588954936429,29.7044379953962,33.9420446987444
"Mulloidichthys flavolineatus","Moorea",5.9,32.310721589567,1.07549834148779,30.1830935478451,34.494017449814
"Mulloidichthys flavolineatus","Moorea",6,32.8185223626477,1.09540386523792,30.6517005011822,35.0382803893665
"Centropyge flavissima","Marquesas",0,-0.225366327884255,1.35652551328572,-3.33136579437994,1.97891826643317
"Centropyge flavissima","Marquesas",0.1,0.220081387966579,1.22282478285949,-2.36574124928842,2.42970968751823
"Centropyge flavissima","Marquesas",0.2,0.636032266031701,1.12687027574518,-1.54742499697826,2.8513205452406
"Centropyge flavissima","Marquesas",0.3,1.02490105427336,1.06113238735973,-0.868509040277673,3.25241457238685
"Centropyge flavissima","Marquesas",0.4,1.38886914057892,1.01823009129786,-0.30463493770903,3.63044622662391
"Centropyge flavissima","Marquesas",0.5,1.72991019504267,0.991482288459326,0.148293594559888,3.98556114206209
"Centropyge flavissima","Marquesas",0.6,2.04981269918873,0.975324251487319,0.527619112735438,4.29795133978957
"Centropyge flavissima","Marquesas",0.7,2.35019977074724,0.965455215332386,0.852759631443236,4.59071990663876
"Centropyge flavissima","Marquesas",0.8,2.63254663555083,0.958755142362362,1.13454337701118,4.85184665280465
"Centropyge flavissima","Marquesas",0.9,2.89819604943795,0.953080765994818,1.39527628119996,5.09307461743285
"Centropyge flavissima","Marquesas",1,3.14837193145948,0.947035257283255,1.64249577728571,5.3109810668831
"Centropyge flavissima","Marquesas",1.1,3.38419143410872,0.93976292966441,1.87064516889833,5.51205506628714
"Centropyge flavissima","Marquesas",1.2,3.60667564582545,0.930786413299251,2.08648527501872,5.68440020687031
"Centropyge flavissima","Marquesas",1.3,3.81675909489796,0.919885712859829,2.30535937976508,5.83460833007931
"Centropyge flavissima","Marquesas",1.4,4.01529820145493,0.907011816042912,2.51499408425318,5.98766261102775
"Centropyge flavissima","Marquesas",1.5,4.20307880495646,0.892226472694876,2.71226072962602,6.12116875251942
"Centropyge flavissima","Marquesas",1.6,4.38082287799592,0.875660912706578,2.90231689491235,6.24214919068294
"Centropyge flavissima","Marquesas",1.7,4.54919452292125,0.857487927493244,3.09039668191667,6.34840578121265
"Centropyge flavissima","Marquesas",1.8,4.70880533544187,0.837903250868237,3.26875342770504,6.44619616671233
"Centropyge flavissima","Marquesas",1.9,4.86021920872326,0.817113363137777,3.44193625865212,6.53180507828008
"Centropyge flavissima","Marquesas",2,5.00395664224627,0.795327714502686,3.60559989881071,6.61563383221897
"Centropyge flavissima","Marquesas",2.1,5.14049861171693,0.772753981881406,3.76454645911308,6.69587107659311
"Centropyge flavissima","Marquesas",2.2,5.27029004938136,0.749595402625962,3.91988996756311,6.76468867209323
"Centropyge flavissima","Marquesas",2.3,5.39374297808162,0.726049523267482,4.07425779797441,6.83963833593847
"Centropyge flavissima","Marquesas",2.4,5.51123933715356,0.702307901534516,4.22431071614972,6.90506298885542
"Centropyge flavissima","Marquesas",2.5,5.62313353371118,0.678556433768709,4.36978295183885,6.96424550487297
"Centropyge flavissima","Marquesas",2.6,5.72975474888832,0.654976066929526,4.50828072070837,7.02076127396835
"Centropyge flavissima","Marquesas",2.7,5.8314090251405,0.631743707716443,4.63814773419426,7.07333252378947
"Centropyge flavissima","Marquesas",2.8,5.92838115767849,0.609033169793437,4.77090761863773,7.12225337611985
"Centropyge flavissima","Marquesas",2.9,6.0209364104519,0.587016009992282,4.90043718086181,7.17505468578592
"Centropyge flavissima","Marquesas",3,6.10932207477664,0.56586210096459,5.01845102955771,7.22246529246653
"Centropyge flavissima","Marquesas",3.1,6.19376888666017,0.545739776688854,5.14154628292164,7.26961905056072
"Centropyge flavissima","Marquesas",3.2,6.27449231708694,0.526815375926384,5.2472986894622,7.31624051499443
"Centropyge flavissima","Marquesas",3.3,6.3516937479499,0.509252007493404,5.35477889231371,7.35352116586443
"Centropyge flavissima","Marquesas",3.4,6.42556154492637,0.493207383693038,5.46341032799275,7.39636404988189
"Centropyge flavissima","Marquesas",3.5,6.49627203737236,0.478830629909401,5.56169685995519,7.44351835092885
"Centropyge flavissima","Marquesas",3.6,6.56399041422899,0.466258092212378,5.65360035452564,7.48794764189779
"Centropyge flavissima","Marquesas",3.7,6.62887154397949,0.455608333670394,5.73827381335641,7.53496196638757
"Centropyge flavissima","Marquesas",3.8,6.69106072585018,0.44697671704167,5.8187820504396,7.58009860155444
"Centropyge flavissima","Marquesas",3.9,6.75069437869959,0.440430173639371,5.88912605375698,7.63192700719148
"Centropyge flavissima","Marquesas",4,6.80790067337584,0.436002890440432,5.94743367319591,7.68201104369921
"Centropyge flavissima","Marquesas",4.1,6.86280011373203,0.433693642774967,6.00852244457087,7.73152180995747
"Centropyge flavissima","Marquesas",4.2,6.91550607096519,0.433465320915884,6.06075699881742,7.78217805651762
"Centropyge flavissima","Marquesas",4.3,6.96612527547671,0.435246866478294,6.1102259914724,7.8328249651735
"Centropyge flavissima","Marquesas",4.4,7.01475827003658,0.438937431630018,6.15555074688441,7.90004019055588
"Centropyge flavissima","Marquesas",4.5,7.06149982766218,0.444412215898049,6.19262050760002,7.95858675054966
"Centropyge flavissima","Marquesas",4.6,7.10643933729054,0.451529219884826,6.22714760916258,8.01928810551491
"Centropyge flavissima","Marquesas",4.7,7.14966116002683,0.460136123346915,6.25475285430406,8.07698583336884
"Centropyge flavissima","Marquesas",4.8,7.19124495848627,0.470076622156212,6.27984527288302,8.13642308993559
"Centropyge flavissima","Marquesas",4.9,7.23126600150854,0.481195777378286,6.29998296764131,8.19970725755943
"Centropyge flavissima","Marquesas",5,7.26979544631097,0.493344165429949,6.31506794255531,8.26347638738656
"Centropyge flavissima","Marquesas",5.1,7.30690059995474,0.506380816063706,6.33232219294476,8.32834241827042
"Centropyge flavissima","Marquesas",5.2,7.34264516182651,0.5201750592194,6.34627930192619,8.39743724124849
"Centropyge flavissima","Marquesas",5.3,7.37708944868272,0.534607471891514,6.35738532866391,8.46397975738218
"Centropyge flavissima","Marquesas",5.4,7.41029060366447,0.549570135624632,6.36877563272826,8.52993120758777
"Centropyge flavissima","Marquesas",5.5,7.44230279056507,0.564966401917464,6.3757585648168,8.59840453285396
"Centropyge flavissima","Marquesas",5.6,7.47317737451876,0.58071033261734,6.38836909639183,8.66523383560889
"Centropyge flavissima","Marquesas",5.7,7.50296309017676,0.596725946806767,6.39789385598459,8.72992818017886
"Centropyge flavissima","Marquesas",5.8,7.531706198344,0.612946371657809,6.40496337993978,8.79206814039459
"Centropyge flavissima","Marquesas",5.9,7.55945063196597,0.629312965644157,6.41238499729999,8.86865847028028
"Centropyge flavissima","Marquesas",6,7.58623813227945,0.64577445941026,6.41588816920357,8.93875272092727
"Centropyge flavissima","Marquesas",6.1,7.61210837587162,0.662286142250969,6.42139081819754,9.00004799175135
"Centropyge flavissima","Marquesas",6.2,7.63709909332987,0.678809109707634,6.4259921567545,9.06305397228703
"Centropyge flavissima","Marquesas",6.3,7.66124618010779,0.695309579223654,6.42814751805615,9.12555015186556
"Centropyge flavissima","Marquesas",6.4,7.68458380018122,0.711758275166195,6.43316631659457,9.18640400910028
"Centropyge flavissima","Marquesas",6.5,7.7071444830214,0.728129881002737,6.4367327171407,9.24603696553298
"Centropyge flavissima","Marquesas",6.6,7.72895921436939,0.744402554384661,6.43861029778766,9.31153312961053
"Centropyge flavissima","Marquesas",6.7,7.75005752125728,0.760557499856484,6.44092444817602,9.37672417818655
"Centropyge flavissima","Marquesas",6.8,7.77046755168595,0.776578593531603,6.44456456911476,9.44131756004542
"Centropyge flavissima","Marquesas",6.9,7.7902161493369,0.792452054108926,6.44865983475662,9.50252430980963
"Centropyge flavissima","Marquesas",7,7.809328923666,0.808166154881523,6.45086024808256,9.55820864696767
"Abudefduf sexfasciatus","Gambiers",0,1.78421138690828,5.82467875554536,-13.7573263889657,8.42542505795411
"Abudefduf sexfasciatus","Gambiers",0.1,3.74163076263823,4.86910488737063,-9.18732326969909,9.61593994656771
"Abudefduf sexfasciatus","Gambiers",0.2,5.42413920263875,4.0962119641961,-5.46900883053813,10.6332290367147
"Abudefduf sexfasciatus","Gambiers",0.3,6.8715965045764,3.46977344591937,-2.25347184472153,11.5119744423627
"Abudefduf sexfasciatus","Gambiers",0.4,8.11790137005371,2.96053730270813,0.479341580020544,12.264105219448
"Abudefduf sexfasciatus","Gambiers",0.5,9.19191019278492,2.54491294320915,2.71904430194798,12.8961782666618
"Abudefduf sexfasciatus","Gambiers",0.6,10.1182100035188,2.20392806583379,4.66341294580199,13.4338461140461
"Abudefduf sexfasciatus","Gambiers",0.7,10.9177693977965,1.9223899237352,6.28271748631488,13.8878151511517
"Abudefduf sexfasciatus","Gambiers",0.8,11.6084872689746,1.68820009563954,7.63284061438159,14.2657696522852
"Abudefduf sexfasciatus","Gambiers",0.9,12.2056558569052,1.49178556386027,8.72537824626943,14.5859985329681
"Abudefduf sexfasciatus","Gambiers",1,12.7223518794849,1.32562089029069,9.67226896016228,14.8529998501581
"Abudefduf sexfasciatus","Gambiers",1.1,13.1697672395704,1.18382547126724,10.477282554638,15.0718264839542
"Abudefduf sexfasciatus","Gambiers",1.2,13.5574889113263,1.06182573155107,11.1666162049176,15.269026854919
"Abudefduf sexfasciatus","Gambiers",1.3,13.8937360405363,0.956075038930684,11.7493239736501,15.4285727218141
"Abudefduf sexfasciatus","Gambiers",1.4,14.1855609874493,0.863825032862257,12.2294399047533,15.5696485616252
"Abudefduf sexfasciatus","Gambiers",1.5,14.4390199528985,0.782942015920447,12.6526674293019,15.6880112753552
"Abudefduf sexfasciatus","Gambiers",1.6,14.6593179212958,0.711761845222465,13.0211793711412,15.7831815632893
"Abudefduf sexfasciatus","Gambiers",1.7,14.8509318968517,0.648976794130918,13.3473435619486,15.8713844669468
"Abudefduf sexfasciatus","Gambiers",1.8,15.0177157765712,0.59354823809495,13.6322737251077,15.9511839234465
"Abudefduf sexfasciatus","Gambiers",1.9,15.1629896742192,0.544639687839337,13.8819221685648,16.0211797311565
"Abudefduf sexfasciatus","Gambiers",2,15.2896160661912,0.501565528375759,14.1118536344757,16.0877953733483
"Abudefduf sexfasciatus","Gambiers",2.1,15.4000647586696,0.463751713679827,14.3160445399275,16.1440994171181
"Abudefduf sexfasciatus","Gambiers",2.2,15.4964683637027,0.430705536098666,14.4973374264715,16.1973367577947
"Abudefduf sexfasciatus","Gambiers",2.3,15.5806697100174,0.401992384812372,14.6497710202666,16.2401430878172
"Abudefduf sexfasciatus","Gambiers",2.4,15.65426239427,0.377218088648943,14.7768074711093,16.2821815507646
"Abudefduf sexfasciatus","Gambiers",2.5,15.7186254932266,0.35601596506942,14.8982458303163,16.3235962241316
"Abudefduf sexfasciatus","Gambiers",2.6,15.7749533013677,0.338038030795195,15.0046956299729,16.3585472231109
"Abudefduf sexfasciatus","Gambiers",2.7,15.8242808269024,0.322949950703344,15.1015369800094,16.3902553296471
"Abudefduf sexfasciatus","Gambiers",2.8,15.8675056682104,0.310429232924586,15.179925602952,16.421992333809
"Abudefduf sexfasciatus","Gambiers",2.9,15.9054067990124,0.300165995865094,15.2498789562952,16.4499717393638
"Abudefduf sexfasciatus","Gambiers",3,15.9386607113484,0.291865449842436,15.3131532474201,16.4763825431838
"Abudefduf sexfasciatus","Gambiers",3.1,15.9678552984194,0.285251157516131,15.3608663364314,16.5011663930933
"Abudefduf sexfasciatus","Gambiers",3.2,15.9935018025978,0.280068215747262,15.4000693617895,16.5224868798207
"Abudefduf sexfasciatus","Gambiers",3.3,16.0160451058075,0.276085718585422,15.435607865297,16.5379461758223
"Abudefduf sexfasciatus","Gambiers",3.4,16.0358725986828,0.273098147044911,15.4655289558845,16.5557015175029
"Abudefduf sexfasciatus","Gambiers",3.5,16.0533218302776,0.270925605353554,15.4889175826808,16.5727260220813
"Abudefduf sexfasciatus","Gambiers",3.6,16.0686871106728,0.269413028043384,15.5112477557634,16.58962094924
"Abudefduf sexfasciatus","Gambiers",3.7,16.0822252138104,0.268428596947038,15.5290367386119,16.605316792716
"Abudefduf sexfasciatus","Gambiers",3.8,16.0941603065892,0.267861641535415,15.5429118350005,16.6210424212527
"Abudefduf sexfasciatus","Gambiers",3.9,16.1046882121241,0.267620275018397,15.5546556019937,16.6338438094055
"Abudefduf sexfasciatus","Gambiers",4,16.113980099618,0.26762896886786,15.5676285360717,16.6447209978171
"Abudefduf sexfasciatus","Gambiers",4.1,16.1221856801082,0.267826210600561,15.576583241259,16.653593037775
"Abudefduf sexfasciatus","Gambiers",4.2,16.1294359760986,0.268162336436853,15.5854895999107,16.6654379097431
"Abudefduf sexfasciatus","Gambiers",4.3,16.135845723473,0.268597587636582,15.5910219942065,16.6745165498121
"Abudefduf sexfasciatus","Gambiers",4.4,16.1415154558685,0.269100408140626,15.5974217052327,16.6842768234279
"Abudefduf sexfasciatus","Gambiers",4.5,16.1465333146527,0.269645980398829,15.6028167492226,16.6938126727183
"Abudefduf sexfasciatus","Gambiers",4.6,16.1509766216307,0.27021498376996,15.6059553228257,16.6978724064675
"Abudefduf sexfasciatus","Gambiers",4.7,16.1549132464489,0.270792553375548,15.6098623386124,16.7042745912126
"Abudefduf sexfasciatus","Gambiers",4.8,16.1584027962381,0.271367414832559,15.6135015332188,16.7081278183846
"Abudefduf sexfasciatus","Gambiers",4.9,16.1614976512462,0.271931170376728,15.616116482344,16.7142747607649
"Abudefduf sexfasciatus","Gambiers",5,16.1642438669514,0.272477713439996,15.6211346688155,16.7191495940206
"Abudefduf sexfasciatus","Gambiers",5.1,16.166681960345,0.27300275103177,15.6213280037161,16.7229635669482
"Abudefduf sexfasciatus","Gambiers",5.2,16.1688475956713,0.27350341582743,15.6230533164676,16.7271982426604
"Abudefduf sexfasciatus","Gambiers",5.3,16.1707721828341,0.273977952407458,15.6245523749463,16.7299957598989
"Abudefduf sexfasciatus","Gambiers",5.4,16.172483399902,0.274425464461168,15.6263324581297,16.7317826226701
"Abudefduf sexfasciatus","Gambiers",5.5,16.1740056496065,0.274845711895501,15.6272495775537,16.7346489547029
"Abudefduf sexfasciatus","Gambiers",5.6,16.1753604584009,0.27523894864684,15.6288372146231,16.7380539500393
"Abudefduf sexfasciatus","Gambiers",5.7,16.1765668255087,0.275605793586288,15.6302838271579,16.7401847231127
"Abudefduf sexfasciatus","Gambiers",5.8,16.1776415284016,0.2759471282559,15.6303452251678,16.7414847802902
"Abudefduf sexfasciatus","Gambiers",5.9,16.1785993902967,0.276264016301456,15.6312293339398,16.742890536517
"Abudefduf sexfasciatus","Gambiers",6,16.1794535145262,0.276557640405077,15.6325764147158,16.7444904531881
"Abudefduf sexfasciatus","Gambiers",6.1,16.1802154899944,0.276829253296082,15.6332312617083,16.745809863048
"Abudefduf sexfasciatus","Gambiers",6.2,16.1808955713893,0.277080140056316,15.6337920955222,16.7470241524801
"Abudefduf sexfasciatus","Gambiers",6.3,16.1815028373356,0.277311589459432,15.6338732659677,16.748217159389
"Abudefduf sexfasciatus","Gambiers",6.4,16.1820453292643,0.27752487251159,15.6342086163101,16.7490183630976
"Abudefduf sexfasciatus","Gambiers",6.5,16.1825301734145,0.277721226710519,15.6343680837849,16.7501817036756
"Abudefduf sexfasciatus","Gambiers",6.6,16.1829636880746,0.277901844824691,15.6345065603705,16.7510294948092
"Abudefduf sexfasciatus","Gambiers",6.7,16.183351477896,0.278067867226177,15.6346388653751,16.751801965089
"Abudefduf sexfasciatus","Gambiers",6.8,16.1836985168831,0.278220376999228,15.6348304634282,16.7520889416731
"Abudefduf sexfasciatus","Gambiers",6.9,16.1840092214551,0.278360397199649,15.6348863319215,16.753161674372
"Abudefduf sexfasciatus","Gambiers",7,16.1842875148013,0.278488889764209,15.63504587741,16.754358971302
"Abudefduf sexfasciatus","Gambiers",7.1,16.1845368835951,0.278606755669922,15.635289867491,16.7547187635113
"Abudefduf sexfasciatus","Gambiers",7.2,16.1847604280009,0.27871483602453,15.6355774791864,16.7549725812107
"Abudefduf sexfasciatus","Gambiers",7.3,16.1849609057873,0.278813913835312,15.6357102493429,16.7550790409494
"Abudefduf sexfasciatus","Gambiers",7.4,16.1851407712611,0.278904716256597,15.6358771739599,16.7554922467924
"Abudefduf sexfasciatus","Gambiers",7.5,16.185302209648,0.278987917159179,15.6367393071505,16.7556469523605
"Abudefduf sexfasciatus","Gambiers",7.6,16.1854471674656,0.279064139899377,15.6367950546532,16.755780882767
"Abudefduf sexfasciatus","Gambiers",7.7,16.1855773793699,0.279133960193174,15.6368073565013,16.7558993135772
"Abudefduf sexfasciatus","Gambiers",7.8,16.1856943918965,0.279197909023117,15.6368110372251,16.7560040385418
"Abudefduf sexfasciatus","Gambiers",7.9,16.1857995844641,0.279256475523342,15.6368142225298,16.7560966438226
"Abudefduf sexfasciatus","Gambiers",8,16.1858941879667,0.279310109802292,15.636816981607,16.7567046949129
"Abudefduf sexfasciatus","Gambiers",8.1,16.1859793012373,0.279359225673827,15.636970362745,16.7568122777213
"Abudefduf sexfasciatus","Gambiers",8.2,16.1860559056345,0.279404203276319,15.6369736743053,16.7571229308015
"Abudefduf sexfasciatus","Gambiers",8.3,16.1861248779723,0.279445391566227,15.636976504843,16.7573033623045
"Abudefduf sexfasciatus","Gambiers",8.4,16.1861870019852,0.279483110678067,15.6369789242408,16.7573201561284
"Abudefduf sexfasciatus","Gambiers",8.5,16.1862429785004,0.279517654146859,15.6369813290283,16.7575817391403
"Abudefduf sexfasciatus","Gambiers",8.6,16.1862934344664,0.279549290992291,15.6369840418421,16.7576370017913
"Abudefduf sexfasciatus","Gambiers",8.7,16.1863389309701,0.27957826766627,15.6369863870744,16.7576611591712
"Abudefduf sexfasciatus","Gambiers",8.8,16.1863799703589,0.279604809867256,15.6369884149988,16.7576825227828
"Abudefduf sexfasciatus","Gambiers",8.9,16.1864170025711,0.279629124226064,15.6369901689543,16.7576989341799
"Abudefduf sexfasciatus","Gambiers",9,16.186450430764,0.279651399868685,15.6369916863091,16.7583252233031
"Abudefduf sexfasciatus","Gambiers",9.1,16.1864806163201,0.27967180986222,15.6370096706225,16.7583436419369
"Abudefduf sexfasciatus","Gambiers",9.2,16.1865078833034,0.279690512550397,15.6370271950046,16.7583598512403
"Abudefduf sexfasciatus","Gambiers",9.3,16.1865325224254,0.27970765278522,15.6370426572747,16.7589597084758
"Abudefduf sexfasciatus","Gambiers",9.4,16.1865547945781,0.279723363061342,15.6370563000969,16.7590650599923
"Abudefduf sexfasciatus","Gambiers",9.5,16.1865749339825,0.279737764559642,15.6370683375773,16.7591604947558
"Abudefduf sexfasciatus","Gambiers",9.6,16.1865931509945,0.279750968106281,15.6370789586252,16.7592469463402
"Abudefduf sexfasciatus","Gambiers",9.7,16.1866096346074,0.279763075053314,15.6370883299184,16.7593003953196
"Abudefduf sexfasciatus","Gambiers",9.8,16.1866245546846,0.279774178086627,15.6370965985199,16.7593216213256
"Abudefduf sexfasciatus","Gambiers",9.9,16.1866380639525,0.279784361966685,15.637103894186,16.7593406209558
"Abudefduf sexfasciatus","Gambiers",10,16.1866502997793,0.279793704207279,15.6371103314037,16.7593576279651
"Abudefduf sexfasciatus","Gambiers",10.1,16.1866613857642,0.279802275697116,15.6371160111872,16.7593728515433
"Abudefduf sexfasciatus","Gambiers",10.2,16.1866714331581,0.279810141268819,15.6371210226637,16.7593864788992
"Abudefduf sexfasciatus","Gambiers",10.3,16.1866805421322,0.279817360219559,15.6371262711348,16.759398677572
"Abudefduf sexfasciatus","Gambiers",10.4,16.1866888029137,0.279823986787278,15.637136574131,16.7594095974997
"Abudefduf sexfasciatus","Gambiers",10.5,16.1866962968016,0.279830070586151,15.6371720871393,16.7594193728696
"Abudefduf sexfasciatus","Gambiers",10.6,16.1867030970754,0.279835657004679,15.6371730500944,16.7594281237746
"Abudefduf sexfasciatus","Gambiers",10.7,16.1867092698087,0.279840787569534,15.6371738913081,16.7594357113755
"Abudefduf sexfasciatus","Gambiers",10.8,16.1867148745986,0.279845500278049,15.6371746261782,16.7594421000227
"Abudefduf sexfasciatus","Gambiers",10.9,16.1867199652185,0.279849829902004,15.637175268154,16.759447811615
"Abudefduf sexfasciatus","Gambiers",11,16.1867245902033,0.27985380826515,15.6371758289833,16.7594529179105
"Abudefduf sexfasciatus","Gambiers",11.1,16.1867287933746,0.279857464496723,15.6371763189275,16.7594574830615
"Abudefduf sexfasciatus","Gambiers",11.2,16.1867326143114,0.279860825263006,15.6371767469501,16.7594615644205
"Abudefduf sexfasciatus","Gambiers",11.3,16.1867360887724,0.279863914978825,15.6371771208804,16.7594652132609
"Abudefduf sexfasciatus","Gambiers",11.4,16.1867392490752,0.279866756000721,15.6371774475576,16.7594684754219
"Abudefduf sexfasciatus","Gambiers",11.5,16.1867421244371,0.279869368803372,15.6371777329557,16.759471391884
"Abudefduf sexfasciatus","Gambiers",11.6,16.1867447412808,0.279871772140732,15.637177982293,16.7594739992844
"Abudefduf sexfasciatus","Gambiers",11.7,16.1867471235091,0.279873983193194,15.6371782001281,16.7594763303768
"Abudefduf sexfasciatus","Gambiers",11.8,16.1867492927522,0.279876017702018,15.637178390443,16.759478414444
"Abudefduf sexfasciatus","Gambiers",11.9,16.1867512685897,0.279877890092113,15.637178556716,16.7594802776648
"Abudefduf sexfasciatus","Gambiers",12,16.1867530687506,0.27987961358419,15.6371787019857,16.7594819434437
"Abudefduf sexfasciatus","Gambiers",12.1,16.1867547092931,0.279881200297226,15.6371788289064,16.7594834327046
"Abudefduf sexfasciatus","Gambiers",12.2,16.1867562047662,0.27988266134207,15.637178939797,16.7594847641537
"Abudefduf sexfasciatus","Gambiers",12.3,16.186757568356,0.279884006906967,15.6371790366831,16.759485954515
"Abudefduf sexfasciatus","Gambiers",12.4,16.1867588120164,0.279885246335712,15.6371791213341,16.7594870187399
"Abudefduf sexfasciatus","Gambiers",12.5,16.1867599465876,0.279886388199063,15.6371791952959,16.7594879701952
"Abudefduf sexfasciatus","Gambiers",12.6,16.1867609819031,0.279887440360022,15.6371792599189,16.7594888208311
"Abudefduf sexfasciatus","Gambiers",12.7,16.1867619268853,0.279888410033491,15.637179316383,16.7594895813315
"Abudefduf sexfasciatus","Gambiers",12.8,16.1867627896323,0.27988930384082,15.6371793657186,16.759490261248
"Abudefduf sexfasciatus","Gambiers",12.9,16.1867635774964,0.279890127859668,15.6371794088263,16.7594908691198
"Abudefduf sexfasciatus","Gambiers",13,16.1867642971546,0.279890887669609,15.6371794464927,16.7594914125814
"Chromis iomelas","Moorea",0,1.3714915827647,0.730219421959882,-0.48901122567924,2.29236860971416
"Chromis iomelas","Moorea",0.1,1.79791159062091,0.609954517084463,0.272703392082102,2.64681808858726
"Chromis iomelas","Moorea",0.2,2.17718119867592,0.516501490238848,0.916791338399204,2.96087939875829
"Chromis iomelas","Moorea",0.3,2.51476488820424,0.444497659031191,1.46647096471039,3.24192512213018
"Chromis iomelas","Moorea",0.4,2.81546419165428,0.38922151383137,1.93402756651048,3.49521354117623
"Chromis iomelas","Moorea",0.5,3.08350176965381,0.346584936488948,2.32163611583462,3.7126778787434
"Chromis iomelas","Moorea",0.6,3.32259435960781,0.313176898520653,2.6596543918566,3.90794671737247
"Chromis iomelas","Moorea",0.7,3.53601613019183,0.286295231231839,2.94517957489413,4.07999722362826
"Chromis iomelas","Moorea",0.8,3.72665375618155,0.26392307202083,3.17974322996827,4.23136204672649
"Chromis iomelas","Moorea",0.9,3.89705434086297,0.244647009236049,3.38650969351496,4.36320094594645
"Chromis iomelas","Moorea",1,4.04946715371725,0.227541988601338,3.57156054995542,4.47988394960624
"Chromis iomelas","Moorea",1.1,4.1858800149475,0.212052116714916,3.74109423310716,4.58527382996968
"Chromis iomelas","Moorea",1.2,4.30805104215339,0.197886260794782,3.89098495855507,4.67926314090287
"Chromis iomelas","Moorea",1.3,4.41753637506295,0.18493531519969,4.03024178302377,4.76254443972613
"Chromis iomelas","Moorea",1.4,4.51571440916749,0.173209975068654,4.15299176689359,4.84088967118563
"Chromis iomelas","Moorea",1.5,4.60380699623539,0.162794151496003,4.26369545883482,4.9107219770083
"Chromis iomelas","Moorea",1.6,4.68289800719257,0.15380835803611,4.36247554930521,4.9732676184685
"Chromis iomelas","Moorea",1.7,4.75394959922168,0.146378367969618,4.45270790141252,5.03115603357477
"Chromis iomelas","Moorea",1.8,4.81781648284706,0.140606698819592,4.52957950738779,5.08712885817059
"Chromis iomelas","Moorea",1.9,4.87525844513914,0.136547618308671,4.59947512308596,5.13978149993604
"Chromis iomelas","Moorea",2,4.92695135105261,0.134189285117112,4.66335840741253,5.18910914484169
"Chromis iomelas","Moorea",2.1,4.97349681551361,0.133447492583671,4.7121460042551,5.23807938942412
"Chromis iomelas","Moorea",2.2,5.01543071351425,0.134173055094028,4.75225186087708,5.28274654975934
"Chromis iomelas","Moorea",2.3,5.05323067358355,0.136170305174366,4.78761940990369,5.32581400064556
"Chromis iomelas","Moorea",2.4,5.08732268108876,0.139220546943554,4.81750664759839,5.36696865838614
"Chromis iomelas","Moorea",2.5,5.11808690146266,0.143103916793902,4.84088645866022,5.40612947016541
"Chromis iomelas","Moorea",2.6,5.14586281929194,0.147615503687425,4.85926529060487,5.44316173267196
"Chromis iomelas","Moorea",2.7,5.1709537769323,0.152574672246346,4.87566239371951,5.47937531706256
"Chromis iomelas","Moorea",2.8,5.19363098567672,0.15782865186973,4.8905895235963,5.5148557531703
