species;fish;agei;radi;lencap;radcap;agecap;L0p
LU_FU;LU_FU_MO_03_16_012;3;0.809398534;;0.950561671;4;1.95
LU_FU;LU_FU_MO_03_16_012;4;0.888766191;;0.950561671;4;1.95
EP_ME;EP_ME_MO_03_16_001;0;0.024207437;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;1;0.684878091;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;2;0.798094698;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;3;0.863371034;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;4;0.927752708;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;5;0.985752708;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;6;1.033794357;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_001;7;1.069849869;;1.104100086;7;1.9
EP_ME;EP_ME_MO_03_16_002;0;NA;;0.770701628;4;1.9
EP_ME;EP_ME_MO_03_16_002;1;0.402385387;;0.770701628;4;1.9
EP_ME;EP_ME_MO_03_16_002;2;0.504218584;;0.770701628;4;1.9
EP_ME;EP_ME_MO_03_16_002;3;0.605608919;;0.770701628;4;1.9
EP_ME;EP_ME_MO_03_16_002;4;0.697003667;;0.770701628;4;1.9
EP_ME;EP_ME_MO_03_16_003;0;NA;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;1;0.348371717;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;2;0.492185843;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;3;0.618238286;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;4;0.704797946;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;5;0.777109858;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;6;0.844227039;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_003;7;0.90368444;;0.952259251;7;1.9
EP_ME;EP_ME_MO_03_16_004;0;0.089202018;;0.755262206;5;1.9
EP_ME;EP_ME_MO_03_16_004;1;0.392475477;;0.755262206;5;1.9
EP_ME;EP_ME_MO_03_16_004;2;0.52066674;;0.755262206;5;1.9
EP_ME;EP_ME_MO_03_16_004;3;0.591779327;;0.755262206;5;1.9
EP_ME;EP_ME_MO_03_16_004;4;0.652779327;;0.755262206;5;1.9
EP_ME;EP_ME_MO_03_16_004;5;0.711200214;;0.755262206;5;1.9
EP_ME;EP_ME_MO_03_16_005;0;0.036235342;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;1;0.289249028;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;2;0.39660358;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;3;0.475805853;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;4;0.549541869;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;5;0.593473634;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;6;0.632767399;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_005;7;0.663032891;;0.670787597;7;1.9
EP_ME;EP_ME_MO_03_16_006;0;0.029732137;;0.686174905;4;1.9
EP_ME;EP_ME_MO_03_16_006;1;0.3236943;;0.686174905;4;1.9
EP_ME;EP_ME_MO_03_16_006;2;0.439991334;;0.686174905;4;1.9
EP_ME;EP_ME_MO_03_16_006;3;0.533954092;;0.686174905;4;1.9
EP_ME;EP_ME_MO_03_16_006;4;0.623223348;;0.686174905;4;1.9
EP_ME;EP_ME_MO_03_16_007;0;0.034205263;;0.581705312;4;1.9
EP_ME;EP_ME_MO_03_16_007;1;0.373169752;;0.581705312;4;1.9
EP_ME;EP_ME_MO_03_16_007;2;0.440335417;;0.581705312;4;1.9
EP_ME;EP_ME_MO_03_16_007;3;0.498429453;;0.581705312;4;1.9
EP_ME;EP_ME_MO_03_16_007;4;0.551708595;;0.581705312;4;1.9
EP_ME;EP_ME_MO_03_16_008;0;0.039051248;;0.604050495;5;1.9
EP_ME;EP_ME_MO_03_16_008;1;0.294278779;;0.604050495;5;1.9
EP_ME;EP_ME_MO_03_16_008;2;0.396738528;;0.604050495;5;1.9
EP_ME;EP_ME_MO_03_16_008;3;0.457483898;;0.604050495;5;1.9
EP_ME;EP_ME_MO_03_16_008;4;0.513919702;;0.604050495;5;1.9
EP_ME;EP_ME_MO_03_16_008;5;0.571059881;;0.604050495;5;1.9
EP_ME;EP_ME_MO_03_16_009;0;0.03959798;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_009;1;0.268600074;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_009;2;0.334455978;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_009;3;0.404691297;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_009;4;0.459845625;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_009;5;0.52961668;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_009;6;0.583736916;;0.617343502;6;1.9
EP_ME;EP_ME_MO_03_16_010;0;NA;;0.543302862;5;1.9
EP_ME;EP_ME_MO_03_16_010;1;0.255890602;;0.543302862;5;1.9
EP_ME;EP_ME_MO_03_16_010;2;0.340978791;;0.543302862;5;1.9
EP_ME;EP_ME_MO_03_16_010;3;0.431449781;;0.543302862;5;1.9
EP_ME;EP_ME_MO_03_16_010;4;0.485050154;;0.543302862;5;1.9
EP_ME;EP_ME_MO_03_16_010;5;0.533091803;;0.543302862;5;1.9
EP_ME;EP_ME_MO_03_16_011;0;0.038587563;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_011;1;0.227107904;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_011;2;0.305107904;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_011;3;0.357146351;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_011;4;0.403189809;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_011;5;0.451189809;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_011;6;0.498359715;;0.536064362;6;1.9
EP_ME;EP_ME_MO_03_16_012;0;0.028160256;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;1;0.268268522;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;2;0.365577309;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;3;0.426322679;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;4;0.456155547;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;5;0.483081371;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;6;0.504176394;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;7;0.526267116;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_012;8;0.545372089;;0.555951437;8;1.9
EP_ME;EP_ME_MO_03_16_013;0;0.032649655;;0.605122302;4;1.9
EP_ME;EP_ME_MO_03_16_013;1;0.354739341;;0.605122302;4;1.9
EP_ME;EP_ME_MO_03_16_013;2;0.409775693;;0.605122302;4;1.9
EP_ME;EP_ME_MO_03_16_013;3;0.491317093;;0.605122302;4;1.9
EP_ME;EP_ME_MO_03_16_013;4;0.552782531;;0.605122302;4;1.9
EP_ME;EP_ME_MO_03_16_014;0;NA;;0.601331855;3;1.9
EP_ME;EP_ME_MO_03_16_014;1;0.33031046;;0.601331855;3;1.9
EP_ME;EP_ME_MO_03_16_014;2;0.457373437;;0.601331855;3;1.9
EP_ME;EP_ME_MO_03_16_014;3;0.542584938;;0.601331855;3;1.9
EP_ME;EP_ME_MO_03_16_015;0;NA;;0.492565732;4;1.9
EP_ME;EP_ME_MO_03_16_015;1;0.265346943;;0.492565732;4;1.9
EP_ME;EP_ME_MO_03_16_015;2;0.334027362;;0.492565732;4;1.9
EP_ME;EP_ME_MO_03_16_015;3;0.40328774;;0.492565732;4;1.9
EP_ME;EP_ME_MO_03_16_015;4;0.457435686;;0.492565732;4;1.9
EP_ME;EP_ME_MO_03_16_016;0;0.025495098;;0.558200681;3;1.9
EP_ME;EP_ME_MO_03_16_016;1;0.291784167;;0.558200681;3;1.9
EP_ME;EP_ME_MO_03_16_016;2;0.403018154;;0.558200681;3;1.9
EP_ME;EP_ME_MO_03_16_016;3;0.500326941;;0.558200681;3;1.9
EP_ME;EP_ME_MO_03_16_017;0;0.033600595;;0.598504804;5;1.9
EP_ME;EP_ME_MO_03_16_017;1;0.30615029;;0.598504804;5;1.9
EP_ME;EP_ME_MO_03_16_017;2;0.398172026;;0.598504804;5;1.9
EP_ME;EP_ME_MO_03_16_017;3;0.482195833;;0.598504804;5;1.9
EP_ME;EP_ME_MO_03_16_017;4;0.543326839;;0.598504804;5;1.9
EP_ME;EP_ME_MO_03_16_017;5;0.578326839;;0.598504804;5;1.9
EP_ME;EP_ME_MO_03_16_018;0;0.030149627;;0.515698555;4;1.9
EP_ME;EP_ME_MO_03_16_018;1;0.282973497;;0.515698555;4;1.9
EP_ME;EP_ME_MO_03_16_018;2;0.352089342;;0.515698555;4;1.9
EP_ME;EP_ME_MO_03_16_018;3;0.429613532;;0.515698555;4;1.9
EP_ME;EP_ME_MO_03_16_018;4;0.485183308;;0.515698555;4;1.9
EP_ME;EP_ME_MO_03_16_019;0;0.024351591;;0.55119688;4;1.9
EP_ME;EP_ME_MO_03_16_019;1;0.312616378;;0.55119688;4;1.9
EP_ME;EP_ME_MO_03_16_019;2;0.383001036;;0.55119688;4;1.9
EP_ME;EP_ME_MO_03_16_019;3;0.450780089;;0.55119688;4;1.9
EP_ME;EP_ME_MO_03_16_019;4;0.512957255;;0.55119688;4;1.9
EP_ME;EP_ME_MO_03_16_020;0;0.025806976;;0.572500655;4;1.9
EP_ME;EP_ME_MO_03_16_020;1;0.33443086;;0.572500655;4;1.9
EP_ME;EP_ME_MO_03_16_020;2;0.401191627;;0.572500655;4;1.9
EP_ME;EP_ME_MO_03_16_020;3;0.471062937;;0.572500655;4;1.9
EP_ME;EP_ME_MO_03_16_020;4;0.535839476;;0.572500655;4;1.9
OS_AN;OS_AN_MO_03_16_001;0;NA;;0.678098076;5;4.25
OS_AN;OS_AN_MO_03_16_001;1;0.321409396;;0.678098076;5;4.25
OS_AN;OS_AN_MO_03_16_001;2;0.411764252;;0.678098076;5;4.25
OS_AN;OS_AN_MO_03_16_001;3;0.495537756;;0.678098076;5;4.25
OS_AN;OS_AN_MO_03_16_001;4;0.560051321;;0.678098076;5;4.25
OS_AN;OS_AN_MO_03_16_001;5;0.631220134;;0.678098076;5;4.25
OS_AN;OS_AN_MO_03_16_002;0;0.029732137;;0.672644037;5;4.25
OS_AN;OS_AN_MO_03_16_002;1;0.224588513;;0.672644037;5;4.25
OS_AN;OS_AN_MO_03_16_002;2;0.378426089;;0.672644037;5;4.25
OS_AN;OS_AN_MO_03_16_002;3;0.466346508;;0.672644037;5;4.25
OS_AN;OS_AN_MO_03_16_002;4;0.563845226;;0.672644037;5;4.25
OS_AN;OS_AN_MO_03_16_002;5;0.654365942;;0.672644037;5;4.25
OS_AN;OS_AN_MO_03_16_003;0;0.030805844;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_003;1;0.333952092;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_003;2;0.399075053;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_003;3;0.460921637;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_003;4;0.487847461;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_003;5;0.521979558;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_003;6;0.550979558;;0.566773323;6;4.25
OS_AN;OS_AN_MO_03_16_004;0;0.026172505;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_004;1;0.290869386;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_004;2;0.382575439;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_004;3;0.458047288;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_004;4;0.509525438;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_004;5;0.566138158;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_004;6;0.609600785;;0.63031738;6;4.25
OS_AN;OS_AN_MO_03_16_005;0;NA;;0.476254134;4;4.25
OS_AN;OS_AN_MO_03_16_005;1;0.3030594;;0.476254134;4;4.25
OS_AN;OS_AN_MO_03_16_005;2;0.3678205;;0.476254134;4;4.25
OS_AN;OS_AN_MO_03_16_005;3;0.426854388;;0.476254134;4;4.25
OS_AN;OS_AN_MO_03_16_005;4;0.453160281;;0.476254134;4;4.25
OS_AN;OS_AN_MO_03_16_006;0;NA;;0.609762249;4;4.25
OS_AN;OS_AN_MO_03_16_006;1;0.313344858;;0.609762249;4;4.25
OS_AN;OS_AN_MO_03_16_006;2;0.425794847;;0.609762249;4;4.25
OS_AN;OS_AN_MO_03_16_006;3;0.517233351;;0.609762249;4;4.25
OS_AN;OS_AN_MO_03_16_006;4;0.578845038;;0.609762249;4;4.25
OS_AN;OS_AN_MO_03_16_007;0;0.023600847;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_007;1;0.214830165;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_007;2;0.368048963;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_007;3;0.442298542;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_007;4;0.499683209;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_007;5;0.540487621;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_007;6;0.596093376;;0.64647119;6;4.25
OS_AN;OS_AN_MO_03_16_008;0;NA;;0.468401537;2;4.25
OS_AN;OS_AN_MO_03_16_008;1;0.327566787;;0.468401537;2;4.25
OS_AN;OS_AN_MO_03_16_008;2;0.418390793;;0.468401537;2;4.25
OS_AN;OS_AN_MO_03_16_009;0;0.024413111;;0.512043943;5;4.25
OS_AN;OS_AN_MO_03_16_009;1;0.272382085;;0.512043943;5;4.25
OS_AN;OS_AN_MO_03_16_009;2;0.32171767;;0.512043943;5;4.25
OS_AN;OS_AN_MO_03_16_009;3;0.383886794;;0.512043943;5;4.25
OS_AN;OS_AN_MO_03_16_009;4;0.42251321;;0.512043943;5;4.25
OS_AN;OS_AN_MO_03_16_009;5;0.468999767;;0.512043943;5;4.25
OS_AN;OS_AN_MO_03_16_010;0;0.022825424;;0.544489669;5;4.25
OS_AN;OS_AN_MO_03_16_010;1;0.253001976;;0.544489669;5;4.25
OS_AN;OS_AN_MO_03_16_010;2;0.329107167;;0.544489669;5;4.25
OS_AN;OS_AN_MO_03_16_010;3;0.410261341;;0.544489669;5;4.25
OS_AN;OS_AN_MO_03_16_010;4;0.466270269;;0.544489669;5;4.25
OS_AN;OS_AN_MO_03_16_010;5;0.50328378;;0.544489669;5;4.25
OS_AN;OS_AN_MO_03_16_011;0;0.025495098;;0.52207375;4;4.25
OS_AN;OS_AN_MO_03_16_011;1;0.288027776;;0.52207375;4;4.25
OS_AN;OS_AN_MO_03_16_011;2;0.368289847;;0.52207375;4;4.25
OS_AN;OS_AN_MO_03_16_011;3;0.432911825;;0.52207375;4;4.25
OS_AN;OS_AN_MO_03_16_011;4;0.484796312;;0.52207375;4;4.25
OS_AN;OS_AN_MO_03_16_012;0;NA;;0.527522511;3;4.25
OS_AN;OS_AN_MO_03_16_012;1;0.309523828;;0.527522511;3;4.25
OS_AN;OS_AN_MO_03_16_012;2;0.401724696;;0.527522511;3;4.25
OS_AN;OS_AN_MO_03_16_012;3;0.482502168;;0.527522511;3;4.25
OS_AN;OS_AN_MO_03_16_013;0;0.017804494;;0.553364256;3;4.25
OS_AN;OS_AN_MO_03_16_013;1;0.246868386;;0.553364256;3;4.25
OS_AN;OS_AN_MO_03_16_013;2;0.360040821;;0.553364256;3;4.25
OS_AN;OS_AN_MO_03_16_013;3;0.476715582;;0.553364256;3;4.25
OS_AN;OS_AN_MO_03_16_014;0;NA;;0.510580062;3;4.25
OS_AN;OS_AN_MO_03_16_014;1;0.314607692;;0.510580062;3;4.25
OS_AN;OS_AN_MO_03_16_014;2;0.408639602;;0.510580062;3;4.25
OS_AN;OS_AN_MO_03_16_014;3;0.47935028;;0.510580062;3;4.25
OS_AN;OS_AN_MO_03_16_015;0;0.021633308;;0.363917573;2;4.25
OS_AN;OS_AN_MO_03_16_015;1;0.253917309;;0.363917573;2;4.25
OS_AN;OS_AN_MO_03_16_015;2;0.329976497;;0.363917573;2;4.25
MU_FL;MU_FL_MO_03_16_001B;0;0.021023796;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_001B;1;0.338670931731674;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_001B;2;0.51514755907932;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_001B;3;0.680827974337129;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_001B;4;0.822503660324527;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_001B;5;0.9569209211209;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_001B;6;1.05450165692464;;1.11820409015918;6;2.5
MU_FL;MU_FL_MO_03_16_002B;0;NA;;0.475329359;5;2.5
MU_FL;MU_FL_MO_03_16_002B;1;0.250697028;;0.475329359;5;2.5
MU_FL;MU_FL_MO_03_16_002B;2;0.323312454;;0.475329359;5;2.5
MU_FL;MU_FL_MO_03_16_002B;3;0.368489882;;0.475329359;5;2.5
MU_FL;MU_FL_MO_03_16_002B;4;0.40880117;;0.475329359;5;2.5
MU_FL;MU_FL_MO_03_16_002B;5;0.446377759;;0.475329359;5;2.5
MU_FL;MU_FL_MO_03_16_004B;0;0.019416488;;0.492061988;5;2.5
MU_FL;MU_FL_MO_03_16_004B;1;0.285895086;;0.492061988;5;2.5
MU_FL;MU_FL_MO_03_16_004B;2;0.339746734;;0.492061988;5;2.5
MU_FL;MU_FL_MO_03_16_004B;3;0.39816762;;0.492061988;5;2.5
MU_FL;MU_FL_MO_03_16_004B;4;0.444265343;;0.492061988;5;2.5
MU_FL;MU_FL_MO_03_16_004B;5;0.488446787;;0.492061988;5;2.5
MU_FL;MU_FL_MO_03_16_005B;0;NA;;0.395323918;5;2.5
MU_FL;MU_FL_MO_03_16_005B;1;0.242538657;;0.395323918;5;2.5
MU_FL;MU_FL_MO_03_16_005B;2;0.287460812;;0.395323918;5;2.5
MU_FL;MU_FL_MO_03_16_005B;3;0.325788347;;0.395323918;5;2.5
MU_FL;MU_FL_MO_03_16_005B;4;0.362284923;;0.395323918;5;2.5
MU_FL;MU_FL_MO_03_16_005B;5;0.391899108;;0.395323918;5;2.5
MU_FL;MU_FL_MO_03_16_006B;0;NA;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_006B;1;0.31896865;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_006B;2;0.375722505;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_006B;3;0.435755829;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_006B;4;0.473092138;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_006B;5;0.513104637;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_006B;6;0.549118523;;0.555560978;6;2.5
MU_FL;MU_FL_MO_03_16_007B;0;NA;;0.531432968;5;2.5
MU_FL;MU_FL_MO_03_16_007B;1;0.265911639;;0.531432968;5;2.5
MU_FL;MU_FL_MO_03_16_007B;2;0.328943377;;0.531432968;5;2.5
MU_FL;MU_FL_MO_03_16_007B;3;0.380295106;;0.531432968;5;2.5
MU_FL;MU_FL_MO_03_16_007B;4;0.440303439;;0.531432968;5;2.5
MU_FL;MU_FL_MO_03_16_007B;5;0.528598399;;0.531432968;5;2.5
MU_FL;MU_FL_MO_03_16_009;0;NA;;0.415781192;5;2.5
MU_FL;MU_FL_MO_03_16_009;1;0.241422866;;0.415781192;5;2.5
MU_FL;MU_FL_MO_03_16_009;2;0.297778877;;0.415781192;5;2.5
MU_FL;MU_FL_MO_03_16_009;3;0.340860195;;0.415781192;5;2.5
MU_FL;MU_FL_MO_03_16_009;4;0.378715182;;0.415781192;5;2.5
MU_FL;MU_FL_MO_03_16_009;5;0.408980674;;0.415781192;5;2.5
MU_FL;MU_FL_MO_03_16_009B;0;NA;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_009B;1;0.228396585;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_009B;2;0.287430473;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_009B;3;0.327629976;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_009B;4;0.36158583;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_009B;5;0.385355558;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_009B;6;0.402118613;;0.411019464;6;2.5
MU_FL;MU_FL_MO_03_16_010B;0;NA;;0.570701323;5;2.5
MU_FL;MU_FL_MO_03_16_010B;1;0.353260527;;0.570701323;5;2.5
MU_FL;MU_FL_MO_03_16_010B;2;0.413931772;;0.570701323;5;2.5
MU_FL;MU_FL_MO_03_16_010B;3;0.462768234;;0.570701323;5;2.5
MU_FL;MU_FL_MO_03_16_010B;4;0.499768234;;0.570701323;5;2.5
MU_FL;MU_FL_MO_03_16_010B;5;0.546415849;;0.570701323;5;2.5
MU_FL;MU_FL_MO_03_16_011B;0;NA;;0.408922976;4;2.5
MU_FL;MU_FL_MO_03_16_011B;1;0.241306859;;0.408922976;4;2.5
MU_FL;MU_FL_MO_03_16_011B;2;0.303475983;;0.408922976;4;2.5
MU_FL;MU_FL_MO_03_16_011B;3;0.354436752;;0.408922976;4;2.5
MU_FL;MU_FL_MO_03_16_011B;4;0.388642015;;0.408922976;4;2.5
MU_FL;MU_FL_MO_03_16_012B;0;NA;;0.512181608;4;2.5
MU_FL;MU_FL_MO_03_16_012B;1;0.310831144;;0.512181608;4;2.5
MU_FL;MU_FL_MO_03_16_012B;2;0.376321601;;0.512181608;4;2.5
MU_FL;MU_FL_MO_03_16_012B;3;0.436959873;;0.512181608;4;2.5
MU_FL;MU_FL_MO_03_16_012B;4;0.490420139;;0.512181608;4;2.5
MU_FL;MU_FL_MO_03_16_013B;0;NA;;0.482084018;4;2.5
MU_FL;MU_FL_MO_03_16_013B;1;0.331605187;;0.482084018;4;2.5
MU_FL;MU_FL_MO_03_16_013B;2;0.380482585;;0.482084018;4;2.5
MU_FL;MU_FL_MO_03_16_013B;3;0.423864608;;0.482084018;4;2.5
MU_FL;MU_FL_MO_03_16_013B;4;0.460265158;;0.482084018;4;2.5
MU_FL;MU_FL_MO_03_16_014B;0;NA;;0.439810186;4;2.5
MU_FL;MU_FL_MO_03_16_014B;1;0.290489242;;0.439810186;4;2.5
MU_FL;MU_FL_MO_03_16_014B;2;0.342834252;;0.439810186;4;2.5
MU_FL;MU_FL_MO_03_16_014B;3;0.383294108;;0.439810186;4;2.5
MU_FL;MU_FL_MO_03_16_014B;4;0.412294108;;0.439810186;4;2.5
MU_FL;MU_FL_MO_03_16_015B;0;NA;;0.409928042;4;2.5
MU_FL;MU_FL_MO_03_16_015B;1;0.23821209;;0.409928042;4;2.5
MU_FL;MU_FL_MO_03_16_015B;2;0.313098671;;0.409928042;4;2.5
MU_FL;MU_FL_MO_03_16_015B;3;0.362747438;;0.409928042;4;2.5
MU_FL;MU_FL_MO_03_16_015B;4;0.394996469;;0.409928042;4;2.5
MY_BE;MY_BE_MO_03_16_001;0;0.059539903;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;1;0.221677694;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;2;0.280499459;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;3;0.330718977;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;4;0.392751226;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;5;0.440834488;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;6;0.474360597;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;7;0.524340593;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;8;0.573002693;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;9;0.620804367;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;10;0.652584864;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_001;11;0.68843176;;0.722800111;11;1.8
MY_BE;MY_BE_MO_03_16_002;0;0.058463664;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;1;0.287020905;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;2;0.336275347;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;3;0.398259215;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;4;0.438259215;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;5;0.471274363;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;6;0.497274363;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;7;0.528290488;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;8;0.57679822;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;9;0.624474209;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;10;0.667659855;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_002;11;0.705316196;;0.710370326;11;1.8
MY_BE;MY_BE_MO_03_16_003;0;0.049335586;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;1;0.172290452;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;2;0.244463855;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;3;0.288848537;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;4;0.31515443;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;5;0.346459381;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;6;0.374619637;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;7;0.404233823;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;8;0.43601432;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_003;9;0.464649962;;0.494818148;9;1.8
MY_BE;MY_BE_MO_03_16_004;0;NA;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;1;0.195800919;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;2;0.238097491;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;3;0.274111377;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;4;0.312750736;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;5;0.351583711;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;6;0.397124901;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;7;0.419485581;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;8;0.446168909;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;9;0.477744216;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_004;10;0.509524713;;0.536434525;10;1.8
MY_BE;MY_BE_MO_03_16_005;0;0.039115214;;0.499937996;8;1.8
MY_BE;MY_BE_MO_03_16_005;1;0.262710868;;0.499937996;8;1.8
MY_BE;MY_BE_MO_03_16_005;2;0.293075321;;0.499937996;8;1.8
MY_BE;MY_BE_MO_03_16_005;3;0.323224947;;0.499937996;8;1.8
MY_BE;MY_BE_MO_03_16_005;4;0.352345387;;0.499937996;8;1.8
